Compass Release Candidate 1
ACS Meter																																																																														
53000011		; Serial number																																																																												
175331	-0.6916584747	-0.6157655575	-0.5538652827	-0.4952218589	-0.4322621038	-0.3819565365	-0.336661669	-0.291585265	-0.2589934455	-0.2278428806	-0.2010647184	-0.1756008319	-0.1587697614	-0.1298473305	-0.1149897813	-0.09335991823	-0.08331754143	-0.0690164868	-0.05522139014	-0.0420834444	-0.02972341226	-0.0256888614	-0.0155199923	-0.004481618602	0.004976399869	0.01072425678	0.01994278495	0.02006337742	0.03093146542	0.040052201	0.03767924083	0.04662532786	0.05133731275	0.05299644582	0.05909129469	0.06752305495	0.05697533165	0.06000623936	0.06431678328	0.06351186711	0.07090101131	0.06687050931	0.07004707657	0.07750585467	0.08034785028	0.08844885682	0.09339925427	0.0905442676	0.09380705328	0.09687956935	0.09475601611	0.08175862821	0.1049867104	0.09768674259	0.09174822067	0.09518195538	0.1005630499	0.1002422739	0.08998917929	0.1120839764	0.1012581536	0.09241163898	0.09892022408	0.08300234265	0.0916238486	0.08181383441	0.08674286735	0.07253135298	0.06444458883	0.053808537	0.05423871743	0.04215426056	0.07246163093	0.02697229826	0.04016931793	0.08220705313	0.0875575772	0.09712809074	0.1300067566	0.1245009494	0.1400539202	0.1160546056	0.1422174587	1.61831687	1.907112467	1.358309899	0.8827015881	0.5647438456	0.3480458911	0.2387807178	0.2269382729	0.2877037253	0.3846638663	0.4771943993	0.5212683894	0.5299491515	0.5286795516	0.5420066409	0.5721653831	0.6095549061	0.6534818481	0.6927974485	0.6752884503	0.6357104545	0.5984176003	0.5665050868	0.5427139476	0.5346419528	0.5397354263	0.5528797869	0.5734777868	0.5821544195	0.5792780916	0.5771780111	0.5787338538	0.5823145858	0.5910935751	0.6020834893	0.6115861515	0.5910326777	0.597384661	0.5988413207	0.5776523567	0.5506425356	0.5170494066	0.4816944474	0.4454289702	0.4150841459	0.3967201484	0.3888800337	0.3880579097	0.3869362796	0.3791233863	0.3755948437	0.371937572	0.3733753996	0.365212164	0.3629130409	0.3562134985	0.3341205159	0.3075601572	0.2900269318	0.2697467086	0.2506082566	0.2371133799	0.2245515259	0.2041198259	0.1782278551	0.1365941355	0.0807149477	0.0120800627	-0.06845888937	-0.1637778347	-0.2746814083	-0.4066610642	-0.5570858613	-0.7630661491	-0.9743753302	-1.197058787	-1.414656063	-1.601929098	-1.746961273	-1.844310555	-1.892524541	-1.919448988	-1.933370407	
175582	-0.6916574276	-0.6280172088	-0.5564325972	-0.4871300758	-0.4328070358	-0.3852090227	-0.3401116779	-0.2949679301	-0.2624745664	-0.2302467402	-0.1990587563	-0.1783567394	-0.1580407544	-0.1296662107	-0.1149899527	-0.09295471981	-0.08081384922	-0.06935874946	-0.05415274206	-0.04186399963	-0.02972350631	-0.02457927091	-0.01537224517	-0.004089849652	0.004949094469	0.01114797522	0.02090776353	0.01963948265	0.03093113104	0.03989226618	0.03828137909	0.04616221873	0.05195079656	0.05392109472	0.05948215229	0.06714743039	0.05693121702	0.06079097391	0.06427550622	0.06368051591	0.07058120423	0.06710803367	0.07030833634	0.07724043572	0.08060502832	0.08838293187	0.09358924515	0.0904171616	0.09383654847	0.09675235061	0.09494522722	0.08207957083	0.1047237597	0.09768431057	0.09245501549	0.09573339234	0.1003161998	0.1003160803	0.09066085871	0.111891298	0.1022982306	0.09224496361	0.09844518863	0.08417254247	0.09172864713	0.08224449269	0.08669901552	0.07266936301	0.06436422821	0.0547332655	0.05370912839	0.04319767522	0.07275216617	0.0269778975	0.04166853928	0.08261642478	0.08808378064	0.09902696672	0.130123706	0.1237380211	0.140198788	0.115901607	0.1446271302	1.843508102	1.984601701	1.323486468	0.8359824474	0.5288663213	0.3228528484	0.2298274532	0.2346121615	0.3126150862	0.4067489942	0.4971008435	0.5293594943	0.5357410768	0.5351819248	0.551411224	0.5817837673	0.6202608497	0.6668586313	0.6993550146	0.6678389272	0.6309301636	0.5940900973	0.56194652	0.5395730889	0.5350523122	0.5428781469	0.5574784553	0.576578559	0.5828661004	0.5802608289	0.5775025999	0.5802250633	0.5846024249	0.5943003344	0.6066907835	0.6132614119	0.593194258	0.6002830226	0.5975683789	0.5758674043	0.5493214376	0.5148365681	0.4801089524	0.4444852755	0.4148529718	0.3977344652	0.3905366962	0.3886783031	0.3869065158	0.3791519126	0.3763416683	0.3724366006	0.3744460626	0.3670543711	0.3649879254	0.3564070147	0.3318994839	0.3058758636	0.2885951693	0.2680767717	0.2504744636	0.2374259524	0.2267137442	0.2067710454	0.1801429415	0.1371710262	0.08104552499	0.01282967666	-0.06683547176	-0.1620827821	-0.2701534006	-0.4023635706	-0.557835774	-0.7655071741	-0.9771750237	-1.2014083	-1.417336918	-1.603872177	-1.746670539	-1.840878964	-1.88606453	-1.915034835	-1.930388908	
175832	-0.6916532392	-0.6166899742	-0.5531022351	-0.4930374996	-0.4328092346	-0.3875316957	-0.3382961097	-0.2971094395	-0.2619879342	-0.2285558704	-0.1984208991	-0.1772006428	-0.1580415068	-0.1294858077	-0.1149906382	-0.09336057659	-0.0838282552	-0.06982951316	-0.05565658527	-0.04175502286	-0.0301999936	-0.02543593067	-0.01546268075	-0.004930170717	0.005317313686	0.01059884286	0.02038829966	0.02006219655	0.03122716909	0.04015043022	0.03835897232	0.04594340421	0.05123249989	0.05348224263	0.05862228278	0.06754907623	0.0569046242	0.06026665965	0.06439761786	0.06315741706	0.07027317273	0.06718093644	0.07004511195	0.0776022486	0.08001819189	0.0883486572	0.0932703137	0.09016212656	0.09377333844	0.09656198236	0.09497659839	0.08182403953	0.1047896988	0.09742080363	0.09228726143	0.09507761414	0.1002804297	0.1003502317	0.08995136309	0.1115404961	0.1015768631	0.09136774914	0.09870334705	0.08378707882	0.09098276281	0.08149600992	0.08674224034	0.07208320334	0.06350148391	0.05465951214	0.053648095	0.04265324492	0.07246055457	0.02634588772	0.0402987115	0.08333183271	0.08762954276	0.09781656092	0.1298883683	0.1237361735	0.1391168508	0.1160539891	0.1432527113	2.082111658	1.943166372	1.22334554	0.7669028578	0.4491242228	0.2764211938	0.2119780481	0.2372820453	0.3215778231	0.4249194129	0.5116239264	0.5277305604	0.5299400869	0.533863446	0.5549789362	0.587110929	0.6329515094	0.6793825629	0.6985271262	0.6596679555	0.6201768877	0.5836848235	0.5535244361	0.5365696001	0.5341231964	0.5460212455	0.5622092278	0.5785235269	0.5836668939	0.5796537342	0.5774693648	0.5808011967	0.5863461271	0.5970238364	0.6095065735	0.613258628	0.5964186863	0.6026343429	0.5953939827	0.5733360324	0.5455350323	0.5118403251	0.4782836298	0.4436253314	0.4152249027	0.3981529517	0.3914424239	0.3895162646	0.386393539	0.3790195463	0.3761506672	0.3733719242	0.3758915157	0.368449808	0.3673157622	0.3545626585	0.3305347072	0.3032743737	0.2851316184	0.2661537921	0.2497712307	0.2383152488	0.2280453053	0.2088898184	0.1817531209	0.1376405033	0.08148019612	0.01339786605	-0.0669647392	-0.1597568399	-0.2670261285	-0.3987016458	-0.5597844506	-0.7682651992	-0.9817734498	-1.20519757	-1.421492548	-1.60565054	-1.743692554	-1.837448977	-1.878893956	-1.912660588	-1.931805098	
176081	-0.697951632	-0.6209605195	-0.5592565862	-0.4948235311	-0.4349264443	-0.3870625523	-0.3455912567	-0.2994447274	-0.2656470954	-0.2323771119	-0.2048994148	-0.1806711501	-0.16214318	-0.1343913461	-0.1176468288	-0.09786458435	-0.08466227197	-0.07277816242	-0.05787307783	-0.04479915451	-0.03234347198	-0.0279700326	-0.01789379062	-0.006940769548	0.002632164082	0.008487851931	0.01801621498	0.01870743051	0.02960080118	0.03819686055	0.03638182451	0.04439453926	0.04930445984	0.05180319849	0.05819490075	0.06588434069	0.05552422105	0.05892771717	0.06298584463	0.06138532999	0.06888226736	0.06551409547	0.06843422861	0.07610379241	0.07869960196	0.08636641316	0.09181490351	0.08862469488	0.0919828783	0.09470257985	0.09327319045	0.08022412769	0.1033203277	0.09600786866	0.09037509211	0.09342746813	0.09894114694	0.09868800722	0.08812295336	0.1098694763	0.100213287	0.08944002455	0.09725224755	0.08239126118	0.08900350518	0.08045736227	0.08530355358	0.07058594369	0.06201459395	0.05359574686	0.05165740146	0.04132901456	0.07247485055	0.02379121823	0.03882583383	0.08061999988	0.08536732801	0.09712831853	0.12899676	0.1223228316	0.1403765178	0.1133220406	0.1418813346	2.318329054	2.016383022	1.245176216	0.7898124507	0.4628322294	0.29065409	0.2296039543	0.2549503304	0.3487229208	0.4493288286	0.5281087443	0.5391217287	0.5415485367	0.5443017568	0.5679515287	0.6000054604	0.6437232502	0.6946600393	0.7034636674	0.6641299973	0.6242038549	0.5873407671	0.5580480671	0.5395404765	0.5398961239	0.5518743747	0.5671200744	0.5833110766	0.5869253667	0.5823832068	0.5803715196	0.584461602	0.5893845153	0.5999153222	0.6130477939	0.6154264547	0.5978030612	0.6037448178	0.5953980457	0.5733935049	0.5448954908	0.511977113	0.4780771093	0.4445151912	0.4164401125	0.3999361184	0.3933001638	0.3908502949	0.3876805687	0.3794699865	0.3774131785	0.3746604051	0.3770004481	0.3707782487	0.3686653052	0.3549243163	0.3300182876	0.3034084298	0.2856621353	0.2667523046	0.2499940415	0.2384562692	0.2285141276	0.2096205119	0.1813557504	0.1371731662	0.08115518146	0.01427410896	-0.0641185708	-0.1579866595	-0.2657476696	-0.3970004219	-0.5603743645	-0.7692824015	-0.9834040188	-1.20632125	-1.422586664	-1.604147685	-1.743157324	-1.835413187	-1.878811012	-1.910744421	-1.929390567	
176331	-0.6968122496	-0.6292236025	-0.5566953816	-0.4908533301	-0.4317203567	-0.3831189483	-0.3411286805	-0.2964134715	-0.263756981	-0.2306870595	-0.2016166688	-0.1790767105	-0.1619434384	-0.1326964385	-0.1164305854	-0.09619660608	-0.08540477276	-0.07209512896	-0.05656767625	-0.04531374016	-0.03319442107	-0.02676585875	-0.01709327614	-0.006718524548	0.00392206375	0.01010362773	0.01928474174	0.01919746913	0.03023491865	0.03975306679	0.03730530177	0.04595014582	0.050407251	0.05285572125	0.05900425787	0.06732937327	0.05747038757	0.06138088028	0.06580301421	0.06392818055	0.07130876156	0.06802136143	0.07060458114	0.07835822486	0.0811225441	0.08905664038	0.09451119175	0.09098241047	0.09452846639	0.09735125707	0.09548319122	0.08269196682	0.1054762813	0.09850998989	0.09312733034	0.0963184279	0.1015839258	0.1013970558	0.09043665627	0.1127460247	0.1024967335	0.0923703457	0.1000644499	0.08443304217	0.09202605907	0.08380394817	0.08750860627	0.07364640517	0.06412806101	0.05494549193	0.05397283441	0.04448055581	0.07509090928	0.02728325258	0.04089269101	0.0826666483	0.08929458599	0.09912194329	0.1318223883	0.1244991019	0.1409872723	0.1154088991	0.1447949957	2.57062022	2.198131256	1.335963569	0.865106017	0.5249035108	0.3372230958	0.2625684048	0.2965452776	0.3784393172	0.4800375022	0.5482399075	0.5667927382	0.5604769005	0.5639741692	0.5845570486	0.6140128533	0.6564877444	0.7054782559	0.7157931944	0.6730422812	0.6343393404	0.594062266	0.5641620656	0.5467896526	0.5451541707	0.5549913674	0.5731280663	0.5888294794	0.5910143917	0.5869129096	0.5846626804	0.5883930877	0.5925918729	0.6034255346	0.6161509571	0.6183448158	0.6027022421	0.6079222175	0.5973543426	0.5750490901	0.5459007039	0.5125402046	0.4795035967	0.4462838812	0.4190615563	0.4028399239	0.3961463037	0.3925777836	0.3891769101	0.3817381675	0.3800412281	0.3766916952	0.3800845808	0.3738614867	0.3716356007	0.3560814808	0.332429376	0.3043355213	0.2867897295	0.2679428515	0.2527869026	0.2416206604	0.2321495198	0.2131875433	0.1852868974	0.1402725716	0.08516334517	0.01807660687	-0.05941512117	-0.1531387529	-0.2589429023	-0.3904373642	-0.5560435762	-0.765745099	-0.9790621166	-1.20173266	-1.416401498	-1.598218885	-1.735899818	-1.825397961	-1.868122257	-1.901341158	-1.922203553	
176582	-0.685362906	-0.6218889124	-0.5520700373	-0.4914975573	-0.428264185	-0.3752255983	-0.3374629157	-0.2885523739	-0.2625993023	-0.2251709634	-0.1973837106	-0.1744449368	-0.1599008842	-0.1275459434	-0.1126095813	-0.09052240304	-0.07993371357	-0.06786263664	-0.05383595637	-0.0399927789	-0.02723970071	-0.02235999794	-0.01272939574	-0.003588189045	0.006792667392	0.01301269314	0.02255347473	0.02318138765	0.03378961335	0.04186830587	0.04061830625	0.04850153513	0.05408718849	0.05603931766	0.06171414655	0.06938122642	0.05995913895	0.06346490766	0.06764479855	0.06639421228	0.0738658231	0.07012971151	0.07292084805	0.08011953184	0.08309318361	0.09116885846	0.09625297326	0.09315419859	0.09660472924	0.09927321909	0.09737592677	0.08454054616	0.1079284925	0.1003203457	0.0949731418	0.09828130561	0.1030317392	0.1028463316	0.09267669337	0.114652363	0.1041439654	0.09446674689	0.1013976472	0.08596997858	0.09362159443	0.08476100186	0.08988518919	0.07528507823	0.06647365336	0.05711319601	0.05517633752	0.04522109833	0.07653298602	0.02888066257	0.04208249525	0.08502271118	0.08898862313	0.1013093572	0.1341090381	0.1269403322	0.1435843567	0.118143485	0.1461688369	2.674986595	2.410952156	1.517134585	0.9738555542	0.6286660598	0.4026146247	0.3201206247	0.3251993481	0.40151457	0.4944508161	0.5704308113	0.5848207115	0.5839020571	0.5797731155	0.5976495536	0.6248193079	0.6633846463	0.710896226	0.7273492688	0.6879796602	0.6457945815	0.6082855235	0.5754515414	0.5556458039	0.5519036818	0.5608216191	0.5769358847	0.594446636	0.5973466527	0.5917403544	0.5902642807	0.5923320252	0.5953742949	0.6056160623	0.6174079857	0.6217298194	0.6026484376	0.6094725511	0.6006439129	0.5787232096	0.549575636	0.5162621706	0.4828137423	0.4492975827	0.4203891646	0.4043641231	0.3969757217	0.3943666287	0.3912033516	0.3839231554	0.381867104	0.378444575	0.3809686318	0.3737017633	0.3726259172	0.3590467852	0.3348605486	0.3078123632	0.2899462401	0.2707673042	0.2550682561	0.2431910345	0.2339990238	0.2143019702	0.1879650759	0.1429029552	0.08718991299	0.01991630719	-0.05875960811	-0.1522652412	-0.2586790983	-0.3897313965	-0.5526761227	-0.7602352961	-0.9733254093	-1.194543564	-1.410812617	-1.593101248	-1.7308571	-1.823054755	-1.867135217	-1.897518777	-1.915582419	
176832	-0.6890843252	-0.621882994	-0.5520611096	-0.4908514911	-0.4295915899	-0.3807924277	-0.3346255651	-0.290685469	-0.2589905931	-0.2276708193	-0.198018715	-0.173060752	-0.1566517628	-0.1305121689	-0.1121642871	-0.09077587782	-0.08197062794	-0.06811697098	-0.05506155881	-0.04050347814	-0.02706781841	-0.02296111322	-0.01281597418	-0.002913969835	0.006426548755	0.01274230974	0.02298063841	0.02148940498	0.03315768592	0.04245008262	0.03958181648	0.04825402036	0.05359282525	0.05506822378	0.06100197329	0.06974247058	0.05864852514	0.06202446284	0.06629905643	0.06515946687	0.07209217231	0.06859020928	0.0716718913	0.07891637358	0.08170837377	0.08931413019	0.09454131585	0.09190124473	0.09487683169	0.09788986517	0.09617953033	0.0834919053	0.1059353362	0.09874133478	0.09312697618	0.09680222419	0.1020102435	0.1014008421	0.09118423662	0.1130979426	0.102779326	0.09304084188	0.1000234166	0.08402484029	0.09208945957	0.08335548466	0.08806282478	0.0732567798	0.06393505249	0.05480369212	0.05459115456	0.04478730999	0.0742143335	0.02695686852	0.03991139393	0.08282456723	0.08967736585	0.09943187254	0.1314002916	0.1263680485	0.1418952988	0.1165478067	0.1441109511	2.589366683	2.677495685	1.82742959	1.23093304	0.8072960607	0.5407011696	0.4065835041	0.3753529015	0.4223796932	0.4986091016	0.5797049581	0.617782941	0.6119374144	0.6009598354	0.6084087623	0.6324125556	0.6653620426	0.7037008159	0.7389331847	0.7150068425	0.6737131493	0.6317623128	0.5969410569	0.5696789288	0.5601245265	0.5654088493	0.5786380994	0.5951637587	0.6037547273	0.5994998303	0.5950811545	0.5948140598	0.5988840976	0.6058407409	0.6161851386	0.6253968187	0.6032325778	0.6095580342	0.6074998542	0.5858601399	0.5575016874	0.5238654836	0.4896332795	0.4530325742	0.4233431901	0.4055026386	0.3974829083	0.3963298436	0.3942625163	0.3866259956	0.3835500106	0.3792753513	0.3812954108	0.3742858475	0.3719656918	0.363808532	0.3402515135	0.3137959953	0.2966062667	0.2764651031	0.2581490841	0.2454805834	0.23484007	0.2157117197	0.1891409765	0.1480273076	0.09143969881	0.02391504116	-0.05493576018	-0.1512362449	-0.2591987538	-0.3900696153	-0.5423887694	-0.7493993219	-0.9603035477	-1.182632354	-1.39850646	-1.584119464	-1.726431899	-1.820447551	-1.865831678	-1.892712977	-1.907835279	
177081	-0.6853691885	-0.6188243378	-0.5556626956	-0.4908524941	-0.4328059365	-0.3803310576	-0.3356444725	-0.2937237466	-0.2616800218	-0.2281134768	-0.1995426579	-0.1756002948	-0.1594989014	-0.1303320456	-0.1147121669	-0.09462309309	-0.08169436236	-0.0698287106	-0.05545829193	-0.04237693613	-0.0292473286	-0.02502343354	-0.0135301329	-0.004257706284	0.005581861345	0.01167050663	0.02161463007	0.02003874991	0.03143970406	0.04091126897	0.03873372624	0.04730590375	0.05262921097	0.05408109095	0.06017933538	0.06899804615	0.05755944172	0.06090113094	0.0650401278	0.06407387889	0.07127204895	0.06744689903	0.07054313855	0.07780052787	0.08096367626	0.08889909415	0.09393993405	0.09070119508	0.09393147295	0.09684753803	0.0951353188	0.08214686646	0.1052163251	0.09791819556	0.09269281876	0.09607881759	0.1007740937	0.1002423805	0.09054867766	0.1120871918	0.1018174021	0.09195290313	0.09896898764	0.08452077527	0.09145808259	0.08201703003	0.08687414691	0.07229757981	0.06401392401	0.05459331529	0.05286059455	0.04315555819	0.07420666628	0.0269785788	0.04063488817	0.08302691679	0.08748436454	0.09843312403	0.1310913058	0.1250789035	0.1406671009	0.1160547289	0.1441094089	2.353416999	2.605478782	2.051160651	1.369285307	0.9381771159	0.651415334	0.4599302893	0.3992898941	0.4247045543	0.4923677041	0.5685874706	0.619432017	0.6252366691	0.6128664362	0.6131836924	0.6291558104	0.6574764401	0.6928735274	0.73147872	0.7338622427	0.6901263507	0.6484976057	0.6134083034	0.582238894	0.5654428269	0.5649842798	0.5748237829	0.5900240233	0.6037506149	0.6019465646	0.596769246	0.5958129867	0.597157273	0.6029434426	0.6118184304	0.6227865626	0.6030466869	0.6080030725	0.6104980475	0.5905394305	0.5637090665	0.5295465333	0.4941726219	0.4564313462	0.4256213815	0.4062615479	0.3977013306	0.3975214377	0.396562911	0.3896889101	0.3861504165	0.3810851023	0.3825831721	0.3739618216	0.3715762376	0.3660985193	0.3454405042	0.3194755968	0.3022122934	0.2818485916	0.262950369	0.2479381262	0.2359421779	0.2148372739	0.1903450629	0.1498671071	0.09512296921	0.02627850419	-0.0542788619	-0.1490312565	-0.2590040377	-0.3923395219	-0.5402203644	-0.7411766529	-0.9506584392	-1.172785408	-1.388318456	-1.574324243	-1.720676355	-1.81947262	-1.865385848	-1.892723245	-1.900797015	
177331	-0.69425085	-0.6230901365	-0.5618149742	-0.4970045028	-0.4367978929	-0.3826469287	-0.3435570895	-0.2951627994	-0.2645435613	-0.2330824494	-0.2040129448	-0.1782697944	-0.1631983335	-0.1323900756	-0.1179216951	-0.09619449972	-0.08438262971	-0.07196468151	-0.05894134853	-0.04619077757	-0.03254654592	-0.02812643723	-0.01807059162	-0.007970976242	0.002503729065	0.008641369577	0.01745593242	0.01746461465	0.02926608355	0.03778103162	0.03583988162	0.04382703042	0.04913992608	0.05077250534	0.05742578865	0.06490841423	0.05514441846	0.05877845066	0.06298853383	0.06221387794	0.06892415787	0.0651052427	0.06836697494	0.07591143538	0.07850939599	0.0863705274	0.09197795748	0.08894721274	0.0922069607	0.09495977491	0.09299226413	0.08006873782	0.1029949243	0.09584630235	0.09051150474	0.09342899226	0.09883741024	0.09854491312	0.08864598781	0.1100229031	0.09985547885	0.0905280015	0.09724009819	0.08146796575	0.09004846658	0.08111305427	0.08505328708	0.07032347251	0.06252829373	0.05381212265	0.05113157359	0.04033191691	0.0710239936	0.02506722936	0.03952391571	0.08057286105	0.08499138204	0.0972262567	0.1297753874	0.1227745142	0.1380758351	0.1136283586	0.1425705624	1.60962333	1.97970974	1.724314588	1.132400329	0.7680549655	0.510151994	0.3632029431	0.2991661285	0.3260599204	0.4027631949	0.4844273202	0.548862902	0.5634052646	0.5587416303	0.5608821739	0.5839270172	0.6134565452	0.6526020041	0.6928082573	0.7029789978	0.6614532629	0.6268301851	0.5901485758	0.5593291468	0.5447176468	0.5451004252	0.5553812673	0.5722390346	0.5866211248	0.5869534512	0.5820975246	0.5820020719	0.5852999141	0.5902087293	0.5997624912	0.609866409	0.5931217716	0.5980558179	0.6030675856	0.5884236111	0.5598937904	0.526385977	0.4908882242	0.4529711354	0.420284804	0.4003114857	0.3911809117	0.3902091489	0.3913612454	0.384501636	0.3796240275	0.3752970708	0.3758427473	0.3666214794	0.3634040576	0.3589351957	0.341338066	0.3145687088	0.2978602694	0.2775371093	0.2575285042	0.2419072582	0.228341055	0.2065436132	0.1818211112	0.1416577451	0.08770721078	0.0168758047	-0.06374793862	-0.159736662	-0.2706020958	-0.4050938801	-0.551380952	-0.7490760233	-0.9588934582	-1.180534914	-1.396549188	-1.585738652	-1.733412955	-1.83527415	-1.885011949	-1.911678659	-1.92154046	
177582	-0.691652192	-0.6209639722	-0.5556679039	-0.4902102038	-0.4354755625	-0.3819592578	-0.3401131305	-0.292831027	-0.2613775521	-0.2282852627	-0.2005818035	-0.1775607829	-0.1605581393	-0.1319696824	-0.1152681489	-0.09472738012	-0.08280880084	-0.07025746794	-0.05510298413	-0.04274591935	-0.03081307875	-0.02610119613	-0.0152838914	-0.00504071452	0.004315668768	0.01102254454	0.02022446237	0.01941761607	0.03088828198	0.04019246487	0.03737658907	0.04582047845	0.05019953483	0.05322329936	0.05876514179	0.0673287295	0.05941112795	0.0619115311	0.06693717747	0.06532459599	0.0724971809	0.0689242981	0.07216263713	0.07923572094	0.0822862131	0.09027254763	0.09542821635	0.09220921614	0.09556603354	0.09864279348	0.09699905411	0.08396827172	0.107045276	0.0993968876	0.09443498446	0.09793651282	0.1024322319	0.1023048676	0.09241587015	0.1139546718	0.1042221859	0.0940452939	0.1007831836	0.08625887211	0.09317411237	0.08455178763	0.08941925608	0.07482683132	0.06518024221	0.05789370344	0.05514622633	0.04417635319	0.0759507409	0.02823749102	0.04213464047	0.08507389576	0.09020016228	0.1002150487	0.1325990693	0.1273864733	0.1435839679	0.1170052726	0.1463375034	1.749358024	2.135877414	1.805764519	1.211736319	0.8294878759	0.5516886526	0.3879030471	0.3331714088	0.3556102495	0.4228696412	0.5134431149	0.5700624228	0.5853537817	0.5744934119	0.5774274406	0.597858199	0.6280671387	0.66149479	0.7042726679	0.7127369524	0.6723493087	0.6361306761	0.5992764549	0.5686869115	0.5524506761	0.554153947	0.5630201905	0.5789491434	0.5910426347	0.5921483463	0.5876247901	0.5878989252	0.5882917999	0.5953758619	0.6038978169	0.6147701694	0.5907671773	0.5963289374	0.6009328195	0.5865175982	0.5595418771	0.5260223939	0.4903556071	0.4514543085	0.4192333099	0.3987747797	0.3895096517	0.3892764473	0.3900057757	0.3840100166	0.3795082021	0.3738710419	0.3745989534	0.365365531	0.3622684904	0.3579822507	0.3406326209	0.3148093297	0.2982703365	0.2775187909	0.257952682	0.2409082428	0.2276302724	0.2057055218	0.181045269	0.141006791	0.08829134103	0.01703340414	-0.0627961857	-0.1613335972	-0.2730225912	-0.4068785547	-0.5537265497	-0.7483888288	-0.9600767676	-1.179680431	-1.395836366	-1.585482403	-1.734671142	-1.836713507	-1.886524836	-1.913138632	-1.921571417	
