Compass Release Candidate 1
ACS Meter																																																																														
53000011		; Serial number																																																																												
794290	9.807227459	9.82931055	9.903875759	9.928310716	10.01863937	10.04782242	10.09229196	10.13559766	10.14772919	10.18482266	10.20720397	10.22068354	10.21356148	10.27581242	10.26951446	10.28660136	10.28744002	10.28741041	10.29888797	10.3088068	10.32550437	10.29984743	10.30337438	10.30724861	10.3176873	10.30021211	10.29637767	10.27520226	10.320213	10.31773106	10.29491555	10.30531134	10.29585598	10.25401417	10.26436997	10.25028348	10.11325963	10.08087981	10.05944486	10.01032477	9.990747975	9.95456087	9.908674812	9.86290417	9.842975059	9.792502707	9.787110035	9.739317888	9.741640523	9.748309704	9.723566839	9.655522472	9.735549994	9.664611187	9.653741992	9.601015089	9.609904451	9.550477578	9.511510111	9.580984439	9.479520402	9.442661249	9.451087289	9.340367169	9.338612729	9.283263132	9.219553531	9.01813254	8.887979184	8.734493758	8.576667481	8.425747066	8.298535174	7.91981626	7.747470594	7.594216593	7.421976251	7.290901775	7.238414807	7.131705462	7.100418634	7.033916934	7.11476404	0.6078400049	0.6019787689	0.5832446043	0.5540046786	0.5294518261	0.5067021748	0.4681988403	0.4501611636	0.4306295168	0.4114513595	0.3855659448	0.3745466185	0.3579628192	0.3423041076	0.3332411742	0.3238658474	0.3124858648	0.3049845149	0.2932317923	0.2858193383	0.2771544706	0.2706852256	0.2632583464	0.255700345	0.2500382982	0.2426789286	0.2359562913	0.2309472747	0.2250558618	0.2178513524	0.214797498	0.2107616573	0.2070285324	0.2041832515	0.2007698953	0.1974606367	0.1869523818	0.1858088411	0.1844043025	0.1811731616	0.1789739044	0.1766255106	0.1758281881	0.1736300889	0.171896408	0.1689041705	0.1663796845	0.1654136888	0.1636880453	0.1630386638	0.161492036	0.1615766865	0.1614357332	0.1576708621	0.1602922619	0.1585453107	0.1589297932	0.1557000709	0.1568754372	0.1558272037	0.15170119	0.154695705	0.1548637242	0.1528056689	0.1544476656	0.1526267587	0.1525215132	0.1524734151	0.1541566419	0.1580095282	0.1630489043	0.163760253	0.1691149484	0.168495465	0.1684464288	0.1746668653	0.176804261	0.1707308323	0.1646650106	0.1615489266	0.1603007917	0.155347936	0.1564745812	
794541	9.767737174	9.880891437	9.92933082	9.967720323	10.03407057	10.02984233	10.10408136	10.13441161	10.14667419	10.17654033	10.19142413	10.21390397	10.22114913	10.25875081	10.26951451	10.29188195	10.27877282	10.2829589	10.28979779	10.30459373	10.32697236	10.29984769	10.29996463	10.30755255	10.31437398	10.29817924	10.2859064	10.27086427	10.30732891	10.30355633	10.27752033	10.28859868	10.2711468	10.22934836	10.23404185	10.21976605	10.13584942	10.10912995	10.0906132	10.04168591	10.025415	9.987027765	9.935522555	9.887230165	9.866535539	9.811941409	9.802356642	9.749904725	9.748200513	9.749255045	9.717118905	9.643942689	9.716716222	9.638000094	9.622523134	9.564359271	9.568090892	9.506599717	9.4669819	9.535384297	9.435743484	9.398382358	9.410082637	9.304249927	9.304318075	9.255142765	9.198448017	9.006741942	8.881076915	8.732546019	8.585221876	8.440658888	8.322385821	7.953511199	7.783626232	7.632951397	7.468955439	7.335659507	7.274945095	7.168732029	7.143337233	7.066202068	7.146056019	0.6157611888	0.5865110297	0.5832488904	0.5494954389	0.5215256634	0.5101440681	0.4738810275	0.4501373943	0.4327849716	0.4057757636	0.3888116828	0.3716878303	0.3593894822	0.342372144	0.3342906671	0.3211798912	0.3144049959	0.3040686248	0.2934506572	0.2863891574	0.2772258742	0.2690706464	0.2617001441	0.2558336982	0.2473415054	0.2422168023	0.2357089784	0.2301300426	0.2240182321	0.2174886426	0.2140572247	0.2095872831	0.2058846163	0.2025333103	0.200273867	0.1964509376	0.1873585572	0.186149123	0.1844542733	0.1810844388	0.1794542712	0.1769223023	0.1763648541	0.1742797584	0.1723755003	0.1696516306	0.1669952524	0.165904935	0.1645852736	0.1632978442	0.1621199031	0.1631281255	0.16192263	0.1583112779	0.1600613653	0.1587707291	0.1594392492	0.1563356568	0.1575266892	0.1563290111	0.1522625745	0.1551763966	0.1554651256	0.1542609198	0.1539899562	0.1528418016	0.153256983	0.1525265031	0.1548820111	0.1576430546	0.1626700003	0.163732178	0.1694830914	0.1680931084	0.1701377983	0.1747184318	0.176244868	0.1724762748	0.1649307705	0.1682000448	0.1604805233	0.1582026868	0.1573308297	
794791	9.771155741	9.850743044	9.903875755	9.924196762	9.979127807	10.04628058	10.08824699	10.13322516	10.14667339	10.17559489	10.22390519	10.23506031	10.23281522	10.28853074	10.28568523	10.31730841	10.31219398	10.31514465	10.31955948	10.31870487	10.33298802	10.31339143	10.30240664	10.30985025	10.31437338	10.29276277	10.28131914	10.25462428	10.29597108	10.29352447	10.26747606	10.27540717	10.26150509	10.2277086	10.23246886	10.21859058	10.15259921	10.1280243	10.11187637	10.0634966	10.04680539	10.01152472	9.964010127	9.917084492	9.897203773	9.841018226	9.829727175	9.775609418	9.76945321	9.769720429	9.739472106	9.665239992	9.739860039	9.661155956	9.646555702	9.588190578	9.596892028	9.533725975	9.49123856	9.561787161	9.460239614	9.425610394	9.435414555	9.329868336	9.329430978	9.281615649	9.220615619	9.027188842	8.902807168	8.752067312	8.597115423	8.448953511	8.322384711	7.950766852	7.772458607	7.618940228	7.438492104	7.296728388	7.234233062	7.114574352	7.077448053	6.9996506	7.074150816	0.6157365164	0.6084441667	0.5657492831	0.5536009801	0.5217493262	0.4963952512	0.4738799233	0.4525974287	0.4263290267	0.4058307438	0.3839215751	0.3716319086	0.3580226303	0.3436060802	0.3332399988	0.3221211254	0.3115615225	0.3025983103	0.2932308543	0.285105015	0.2767800678	0.270215014	0.2627603842	0.2549122925	0.2477678041	0.2419432192	0.2357075298	0.2304156947	0.2237503864	0.2180969562	0.2137149306	0.2099067739	0.2059359418	0.2024805416	0.2001488909	0.1974424011	0.1869036643	0.1854681617	0.183844677	0.180856561	0.178536661	0.1760320867	0.1746711692	0.1740717684	0.170976623	0.1686268689	0.1664897963	0.1649588291	0.1632013624	0.1625936327	0.1613055298	0.1610947571	0.1613635917	0.1571396818	0.1594547242	0.1580431108	0.1581808176	0.1557831065	0.1564614817	0.1549907045	0.1517924066	0.1536394283	0.1540283252	0.1531504525	0.1535810402	0.1529448465	0.152398386	0.1521768725	0.1535895878	0.1571743886	0.1621760909	0.1630959917	0.168362782	0.1672824422	0.1692656239	0.1732083722	0.174718533	0.1712366395	0.1645262678	0.1621076308	0.1597065291	0.1545357121	0.1556170587	
795040	9.738765768	9.850742649	9.922125765	9.926253003	10.01509044	10.04319583	10.08824582	10.13203837	10.14772813	10.18387672	10.19227533	10.22068394	10.22520311	10.27581184	10.28627653	10.31145203	10.30832457	10.31066214	10.31785608	10.31949399	10.34011741	10.3229774	10.31852489	10.32824046	10.33721031	10.31882284	10.31123123	10.28716596	10.32724643	10.32347965	10.30052383	10.30899015	10.29292717	10.25548475	10.26120161	10.24222031	10.1471121	10.1201546	10.1062896	10.05838758	10.04044381	10.0038274	9.953856776	9.908988066	9.88481201	9.830628304	9.821914891	9.769134574	9.766347461	9.765273657	9.733945597	9.658758363	9.730841677	9.651079126	9.633465147	9.572568967	9.576214267	9.509829098	9.464408783	9.531262058	9.424481714	9.386170132	9.395614469	9.288020128	9.287279404	9.232091696	9.170618355	8.974765515	8.845895178	8.699315006	8.545777809	8.398431532	8.275435075	7.910566512	7.736397535	7.591065119	7.424918974	7.29048249	7.234232354	7.128272533	7.107136595	7.033405061	7.118260973	0.6236174043	0.5929579226	0.5832274588	0.5502694656	0.5450518214	0.5065591089	0.4767872207	0.4525959207	0.4306353251	0.4095480266	0.3921839057	0.3745438559	0.3594464242	0.3460085581	0.3330283119	0.3240782909	0.3144028092	0.3049827813	0.294778803	0.2878126365	0.2773652216	0.2719676371	0.2637532595	0.2566851465	0.2496082883	0.243937538	0.2368238305	0.2312325809	0.2246080912	0.2180959944	0.2148519648	0.2106504437	0.2074877863	0.2047042895	0.2020839111	0.1981912359	0.1889314404	0.1863399639	0.1854294361	0.182927911	0.1800188388	0.1773011172	0.1765708281	0.1751727477	0.1730110954	0.1694171368	0.1680264009	0.1664331166	0.1657393052	0.1639608915	0.1626682066	0.1624582648	0.162554276	0.1593266363	0.1607022369	0.1592669692	0.1595494953	0.1574105496	0.1577282605	0.156035604	0.1532075942	0.1547870633	0.1554111009	0.1537278889	0.1545486981	0.1534769327	0.1540923425	0.1529721461	0.154766658	0.1585604107	0.1631597077	0.1634831565	0.1691262446	0.1688894718	0.169239694	0.1760171057	0.1759186218	0.171015663	0.1657321037	0.1612266303	0.1597035012	0.1557669821	0.1586197236	
795290	9.829886957	9.850742846	9.924528891	9.906693483	10.01509075	10.05197425	10.11321344	10.14364942	10.16729173	10.18293193	10.22475711	10.24343272	10.24665572	10.30128978	10.3212113	10.34507399	10.34199508	10.34619866	10.34868059	10.35105314	10.36913299	10.34164075	10.34405333	10.34256243	10.34853138	10.32891505	10.30879473	10.28765339	10.31629676	10.31199059	10.28006577	10.28879298	10.26978509	10.22678289	10.22966846	10.2112458	10.16218072	10.13636778	10.12498144	10.07600653	10.06066441	10.02070003	9.971129492	9.920692652	9.896195279	9.837552067	9.824366827	9.770213189	9.762987422	9.762297085	9.727480292	9.651343123	9.718524614	9.637999232	9.616369647	9.555739973	9.556368106	9.490772018	9.444226863	9.509780564	9.407399648	9.368209349	9.376314474	9.270023975	9.27279048	9.218888008	9.164686972	8.969538144	8.84564988	8.69931516	8.548106719	8.404729367	8.289769269	7.922212436	7.749363952	7.604606489	7.435536377	7.303400621	7.24790513	7.138577622	7.114350562	7.033405568	7.125269375	0.6134345408	0.594215828	0.571801016	0.5486991332	0.5251370058	0.5098563927	0.4681337336	0.452570667	0.4306315607	0.4096020901	0.3872513697	0.3715773282	0.358083188	0.3436055518	0.3344279173	0.3231356155	0.3134804181	0.3041395998	0.2934487812	0.2859616318	0.2772239349	0.2701449481	0.263821643	0.2553717667	0.2482601776	0.2417516442	0.2370730688	0.2308241587	0.2247878725	0.2181547762	0.2137144577	0.2104390934	0.206132503	0.2034744492	0.2007182944	0.1983376099	0.1881203098	0.1871057979	0.185471157	0.1818474537	0.1795393096	0.1766239552	0.1760324654	0.1745188295	0.1725260889	0.1695300253	0.167411791	0.1662014643	0.1650668464	0.1635923582	0.1620452694	0.1624645305	0.1618881286	0.1585776984	0.1606726845	0.1593905063	0.1591245659	0.1562582318	0.1576534788	0.1568840301	0.1524448834	0.1549637504	0.1555600276	0.1534845546	0.1555653545	0.152248748	0.1533059712	0.1525745775	0.1547677048	0.1580061681	0.1638052814	0.1644189148	0.1695102285	0.1676847173	0.1705550541	0.1741107699	0.1750385094	0.1721429127	0.1647892477	0.1601051927	0.1581665536	0.1563853913	0.1560573515	
795541	9.80381238	9.878048092	9.950119057	9.983459634	10.01686718	10.07470367	10.11591476	10.19399291	10.19012928	10.23033704	10.24238146	10.25944496	10.25430538	10.30962633	10.31536798	10.32317202	10.32343096	10.31020543	10.31456622	10.31184065	10.32268575	10.2975844	10.29103921	10.29625448	10.29854277	10.27818256	10.26441781	10.23893801	10.2768947	10.27267248	10.25040513	10.25979294	10.24849444	10.21135685	10.22513313	10.20925446	10.15998029	10.13515568	10.12115059	10.06989286	10.05275332	10.01152569	9.957680014	9.907700898	9.882541056	9.825477016	9.813283213	9.761983081	9.756663076	9.755707188	9.724773539	9.650134606	9.724193391	9.643773557	9.627008057	9.56945338	9.571571152	9.507478147	9.464410223	9.532530535	9.429322227	9.389709991	9.398433001	9.293081305	9.291719354	9.240869536	9.180043753	8.986759319	8.863263707	8.71919806	8.5648385	8.422951047	8.300884761	7.933569652	7.762024197	7.616145297	7.442240475	7.306534452	7.25541763	7.144542585	7.124715608	7.044724539	7.133892641	0.6157858594	0.5930072668	0.5604022652	0.5585232692	0.5371423189	0.5133015263	0.4711083461	0.4525759445	0.4327910321	0.4095533141	0.390544118	0.372985693	0.3594527248	0.3448443899	0.3321244873	0.3229243324	0.3143339099	0.3042153125	0.2940081865	0.2871040405	0.278470902	0.2719724655	0.2627634948	0.2572154824	0.2500403403	0.2435431213	0.2365174787	0.2310533134	0.2253841463	0.2187679448	0.2148557483	0.2112966301	0.2074391937	0.2037135047	0.201765234	0.1982441747	0.1886249271	0.1870161856	0.1857101246	0.1823005764	0.1793687605	0.1776006766	0.1764097017	0.1749304869	0.1726961366	0.1699224393	0.1671932948	0.166699909	0.1650727059	0.1638182259	0.1627114731	0.1626115418	0.162520904	0.159403208	0.1610106037	0.1598153134	0.1596287976	0.1575338882	0.1576050602	0.1564087748	0.1532149713	0.1557541474	0.1561042549	0.1547012122	0.1542942985	0.1541294143	0.1536614148	0.1533952585	0.1554009809	0.158802191	0.1642658996	0.1650308845	0.1698377284	0.1697129478	0.1697660304	0.1762290585	0.1769696782	0.1724803886	0.1665519534	0.1626772108	0.1587108351	0.1569728748	0.1581901736	
795791	9.771160269	9.856430485	9.908674812	9.926257218	10.00151061	10.06277783	10.09094798	10.16003932	10.15908179	10.19501748	10.20143577	10.24343183	10.22662432	10.2891789	10.28745961	10.31784945	10.30346962	10.31606654	10.31042794	10.32332995	10.34012111	10.31670066	10.30614349	10.30785774	10.31220905	10.29046627	10.2740686	10.25666432	10.28773824	10.28469424	10.25787004	10.26889471	10.2540407	10.21480089	10.22288123	10.20841332	10.14257242	10.11879622	10.10350096	10.05682391	10.04279103	10.00424445	9.954402576	9.908990203	9.886692787	9.833110975	9.823142572	9.770087191	9.767556735	9.767820775	9.736235386	9.664426138	9.735417351	9.656600809	9.639643436	9.582925331	9.586244369	9.523239364	9.479687743	9.545859677	9.443298286	9.403918377	9.412910512	9.303486153	9.300612905	9.250661839	9.189649638	8.991545059	8.869398991	8.720879305	8.569239648	8.42103775	8.298844342	7.934551357	7.761525513	7.615401888	7.444412668	7.309668796	7.252100213	7.148911179	7.122061361	7.04574518	7.126336459	0.6033433646	0.6072163332	0.5597367062	0.558932989	0.5253806325	0.506292271	0.4738828677	0.4550642412	0.4263359285	0.4095546358	0.392148859	0.3731471521	0.3581515803	0.3449121512	0.3342936054	0.3259004764	0.3135569326	0.3049871148	0.2933802301	0.2871769539	0.2772282981	0.2724430065	0.263894156	0.2578752145	0.2486276863	0.2418206782	0.2369530616	0.2319936469	0.2247328871	0.2193205939	0.2151975693	0.2110312005	0.2073346174	0.2046064811	0.2012198486	0.1979848129	0.1888288562	0.1873031769	0.1857564613	0.1825263292	0.1804157586	0.1779390844	0.1772339797	0.1751330891	0.173092567	0.1698486619	0.1681853416	0.1668523739	0.1652605627	0.1641527046	0.1628225245	0.1633174297	0.1630476575	0.159104839	0.1620798387	0.159970269	0.1600248311	0.157017146	0.1582685135	0.1570912097	0.1530454761	0.1550528928	0.1559223704	0.1545610509	0.1545515562	0.1542371301	0.1539435349	0.1533108836	0.1560173248	0.1592167719	0.1647630878	0.1654806714	0.1702861612	0.1697103869	0.1705431555	0.1770340058	0.17657239	0.1723738079	0.1661461148	0.1623628154	0.1589493342	0.157015372	0.1562768501	
796040	9.807229723	9.908383548	9.973442738	9.987572745	10.06870376	10.09285246	10.13048585	10.19162043	10.19947742	10.21263383	10.22560995	10.23583468	10.23352612	10.2707627	10.26951466	10.26972062	10.26432439	10.25331365	10.25658549	10.25567618	10.26514655	10.24491019	10.23056736	10.23874091	10.23896143	10.22647892	10.2141328	10.20300272	10.24837867	10.25887575	10.24425035	10.2652512	10.26403515	10.23919729	10.25611619	10.25618543	10.17698953	10.14472997	10.12365543	10.06875798	10.04680646	10.00247789	9.945723687	9.893864044	9.866668019	9.807527104	9.792936512	9.737050775	9.733083158	9.734758497	9.704124205	9.633205022	9.708719484	9.633197839	9.619867733	9.567046759	9.575198656	9.514539049	9.478628929	9.54999539	9.453118187	9.41970045	9.429731941	9.326546825	9.325907597	9.272756696	9.212654962	9.017301429	8.88798034	8.73787228	8.580805474	8.427665022	8.305892062	7.934550565	7.754916176	7.602937118	7.430817736	7.291321015	7.231371827	7.121419199	7.092268381	7.011383689	7.101634402	0.6112086945	0.5942590036	0.5657749993	0.5585232692	0.5292221525	0.513013036	0.4739502645	0.4525759445	0.4263411442	0.409526575	0.3888567103	0.3701801832	0.3581500054	0.3472475433	0.333243525	0.3211094249	0.3144063078	0.3026738867	0.2933064936	0.285108375	0.2780968213	0.2708957495	0.2622666313	0.2543886885	0.2477708673	0.2423458153	0.2350281368	0.2297834593	0.2237535564	0.2176067702	0.213774199	0.2094317661	0.2061890765	0.2025860721	0.2001022098	0.196338253	0.1880639221	0.1860503519	0.1848737183	0.1816710027	0.1796301071	0.1773463779	0.1762851308	0.1746451521	0.1721411601	0.1692200567	0.1672673401	0.1656446657	0.1647738081	0.163077245	0.1620842334	0.161907042	0.161321144	0.1588735844	0.1607083633	0.1591206528	0.1592758133	0.1568143622	0.1571607119	0.1559527373	0.152343654	0.1548276725	0.1556874148	0.154019466	0.1546020774	0.1528446865	0.1531540391	0.1518361814	0.1551922884	0.1573687427	0.1633181107	0.1644269072	0.1687526072	0.1680982541	0.1701885731	0.1737179152	0.1768096273	0.1718625802	0.1668156504	0.1613959691	0.1591242893	0.1575900159	0.1573351987	
796290	9.80381238	9.823625484	9.926930586	9.926256375	9.99618729	10.04474099	10.10408311	10.15410722	10.16834886	10.21263383	10.23313503	10.25104383	10.24736696	10.3012908	10.30370617	10.32796123	10.3224368	10.33266479	10.32243059	10.33869927	10.35800149	10.32995616	10.32473326	10.32441353	10.32563496	10.30848948	10.29266968	10.270378	10.3110051	10.30744641	10.27903859	10.28918547	10.27269503	10.23262915	10.24033708	10.22729282	10.17399262	10.1502113	10.13709746	10.09156734	10.07930664	10.04376528	9.995605569	9.949634631	9.926698392	9.873147927	9.860608019	9.80718069	9.799895056	9.798985944	9.763432476	9.6870542	9.754340003	9.672367211	9.651623425	9.588333028	9.589160276	9.520581505	9.472105463	9.537284861	9.432182283	9.392854712	9.398433001	9.287256769	9.289027662	9.234143332	9.174254657	8.978256389	8.853226855	8.706528682	8.554824474	8.41001469	8.29119362	7.924614007	7.750068918	7.601821514	7.433374568	7.294442357	7.238416223	7.127813741	7.095860658	7.018371502	7.101634402	0.6157858594	0.6084811739	0.583261748	0.5589272154	0.5296931106	0.5031324217	0.4767901652	0.4551178769	0.4306329677	0.4095800279	0.3922308142	0.3730390919	0.3593918448	0.3472475433	0.3299565063	0.3239399475	0.3143339099	0.3066007696	0.2939354841	0.2863908373	0.2778137099	0.2719032603	0.2627634948	0.2562288266	0.2486916274	0.2434161341	0.2357104268	0.2307662333	0.2249982507	0.2184630319	0.2142867178	0.2107091533	0.2060832913	0.2033750875	0.200871978	0.1976087665	0.1882543572	0.1862362811	0.1849151838	0.1811290361	0.1786703327	0.176584696	0.1758302302	0.1735484579	0.1721725401	0.1695641408	0.1669170852	0.1653757245	0.1643255032	0.162672261	0.1613852375	0.1616504647	0.1617366277	0.1582035829	0.1606377841	0.1593556577	0.1588085691	0.1561371962	0.1570737352	0.1558628248	0.1525615011	0.1544285611	0.1549030914	0.154019466	0.1544974834	0.1526306053	0.1531540391	0.1526157014	0.1556589206	0.1579241055	0.1620673426	0.1637063812	0.1691036488	0.1689039371	0.1710806337	0.175224412	0.1763288292	0.1736067777	0.1652069634	0.1624330261	0.1608416819	0.1575900159	0.1568935772	
796541	9.745606592	9.853589753	9.901474102	9.928315773	10.0015125	10.0150039	10.06345966	10.09859307	10.09981025	10.13890121	10.15836759	10.17479413	10.17863956	10.23226182	10.24134989	10.26500887	10.2648234	10.26704302	10.2852609	10.29434676	10.31840401	10.31077692	10.30988213	10.322714	10.3308484	10.31624148	10.30854304	10.28922689	10.335571	10.33152567	10.31197897	10.32190054	10.30633513	10.26558027	10.27247355	10.24893666	10.11777251	10.09287791	10.07878684	10.03167784	10.01785216	9.981926001	9.937471672	9.893865753	9.876471194	9.826326534	9.817663544	9.771296333	9.772693659	9.777418535	9.750158683	9.681624689	9.756439937	9.675561428	9.658264236	9.598875243	9.598351767	9.531362082	9.482579749	9.546497837	9.439106764	9.396052405	9.400025211	9.287640271	9.282246245	9.227640769	9.165951006	8.966293188	8.838338253	8.69159919	8.534048406	8.38646299	8.265810033	7.900039687	7.726412944	7.577203738	7.412766958	7.278027626	7.228075691	7.124386531	7.099458238	7.026906921	7.113170735	0.6418478708	0.6007860721	0.5832960304	0.5634573505	0.5335522573	0.509730471	0.4769337073	0.4526079824	0.4349478926	0.411433454	0.3921528237	0.3745020761	0.360762168	0.3459506074	0.3375144915	0.3239448223	0.3144098057	0.3056160058	0.2947137535	0.2878215957	0.2810321759	0.2730542988	0.264326406	0.2571530592	0.2496812967	0.2434843986	0.2372662196	0.2324049909	0.2261004282	0.2193816864	0.2155975442	0.2109251866	0.2079963324	0.2047117608	0.2029861176	0.1981512559	0.1884737737	0.187638392	0.1853407516	0.1826185862	0.180156321	0.1779001633	0.1767008428	0.175012926	0.1727384414	0.169889333	0.167880842	0.1666308956	0.1651904477	0.1637116017	0.1627134995	0.1626883539	0.1626365783	0.1591798192	0.1616212781	0.1601593434	0.1599053482	0.1571810596	0.1575253008	0.1569168565	0.153425683	0.1556666367	0.1560624459	0.153924751	0.1556773808	0.1545099129	0.1555403339	0.1531607621	0.1556672933	0.1597341115	0.1639335508	0.1647379897	0.1709640736	0.1685115845	0.1711144997	0.1762895786	0.1785030338	0.17372726	0.1684448549	0.1635669433	0.1610321898	0.1584114793	0.1599123209	
