Compass Release Candidate 1
ACS Meter																																																																														
53000011		; Serial number																																																																												
1118025	2.539783065	2.644142038	2.723531867	2.783490117	2.867951469	2.928103601	2.990871637	3.03703871	3.071872307	3.108073159	3.146794786	3.17574688	3.194054579	3.251168039	3.271772203	3.301471142	3.317797562	3.334512726	3.351365234	3.371551197	3.39375185	3.392261784	3.39907898	3.410673668	3.42486997	3.42604426	3.438611579	3.438679746	3.462489515	3.486930915	3.485110196	3.498099821	3.510132344	3.507953372	3.51311362	3.53088211	3.461810003	3.46311095	3.453038315	3.432621129	3.427623553	3.407318566	3.370931061	3.349425374	3.330696556	3.306381142	3.30753619	3.290713055	3.298231433	3.299752547	3.30455803	3.263118481	3.301660492	3.284332818	3.260168217	3.235042017	3.236702628	3.214515408	3.189296325	3.226118967	3.19722107	3.165890814	3.158993648	3.111563768	3.084336348	3.032062047	2.968624688	2.852245544	2.730783266	2.595826571	2.459226145	2.281086507	2.138369277	1.861707319	1.650622556	1.493735258	1.336198485	1.194811539	1.135749667	1.046375818	1.032437531	0.9729886642	1.019558607	0.6971381197	0.658160878	0.5917370085	0.5444280809	0.4977403726	0.4651673526	0.4255353732	0.3970801414	0.3746159826	0.3555109094	0.336445595	0.3131504921	0.2950547295	0.2814356537	0.2676071408	0.2587562403	0.2484160294	0.2363427603	0.2264408547	0.2173665055	0.2075872859	0.1986967922	0.1906619091	0.1824301534	0.1745455734	0.1680984501	0.1609370664	0.1555068567	0.1505695058	0.1424685936	0.1378739567	0.1329141144	0.1290402671	0.1252379243	0.1219753963	0.1180064563	0.1192096324	0.1111178544	0.1056289566	0.1008380084	0.09611741068	0.0899682792	0.08523682293	0.08214151962	0.08087884316	0.08227335953	0.0833770276	0.08410656488	0.08316517916	0.08072112773	0.07995459598	0.07787617867	0.07636771021	0.07210865033	0.0702030899	0.06802403471	0.06589362341	0.06394342969	0.06550264532	0.06500595759	0.06270555884	0.0595046448	0.05714750394	0.05126847166	0.04549787575	0.03999567171	0.03368144391	0.02583709868	0.01642230878	0.006954375531	0.001463504932	-0.007430683052	-0.01660128697	-0.02201802186	-0.02882999542	-0.02563777201	-0.0130072049	-0.0004192255184	0.01262415088	0.03005812885	0.04118515974	0.0490159507	0.05617248557	
1118275	2.565457715	2.658875815	2.741666428	2.808369724	2.888418561	2.942650235	3.003680283	3.044577784	3.079294526	3.111397896	3.147689889	3.174936355	3.188854377	3.241339345	3.26087612	3.288996852	3.303212246	3.318622826	3.338141224	3.35909956	3.383091422	3.384514441	3.39634873	3.407166427	3.423276618	3.426241697	3.439510354	3.441904808	3.466138827	3.492307016	3.490211559	3.504034891	3.516239231	3.515564777	3.523030121	3.541526596	3.437019577	3.438047705	3.427947856	3.408961124	3.406241855	3.390257696	3.359050732	3.342571891	3.32976382	3.309522235	3.315046127	3.300318631	3.310789957	3.315811944	3.322911516	3.282832753	3.321929512	3.30536988	3.282603448	3.25691753	3.259093817	3.235379712	3.208415711	3.243070645	3.211530123	3.174693513	3.165531637	3.113492265	3.083039808	3.028967069	2.962215038	2.843852899	2.720784422	2.585267738	2.447788921	2.270567394	2.128856877	1.852522206	1.642802914	1.487293486	1.331752068	1.190308126	1.134779168	1.046376749	1.033974377	0.9718819502	1.019897104	0.7378651602	0.6699954034	0.5790867747	0.544864991	0.4935552986	0.4544043398	0.4317410475	0.3970654781	0.3815077834	0.3534187468	0.3328413996	0.3146016431	0.2950578966	0.2837873297	0.268794865	0.2610000343	0.2465582216	0.2380331666	0.2271683642	0.2159573962	0.2068991639	0.2004443501	0.1905032859	0.1840024917	0.1748334601	0.1687684235	0.1613192181	0.1562880761	0.1497028966	0.1431592554	0.1378758585	0.1331874789	0.1288478135	0.1249429453	0.1215832165	0.1184915178	0.1188447902	0.111509767	0.1059540914	0.1007087825	0.09594445775	0.09004621084	0.08573295728	0.08189454113	0.08063727384	0.08247290198	0.08325647645	0.08399934493	0.08283114452	0.08108128761	0.07972994296	0.07750618939	0.07618249274	0.07217263513	0.07045846491	0.06755081318	0.06565503038	0.06447381174	0.0654767257	0.06454048547	0.06240946081	0.05925165822	0.05665754023	0.05110691857	0.04560651381	0.04003044792	0.03355060182	0.0256067592	0.01606637988	0.007682706559	0.001555477673	-0.006493871714	-0.01569727734	-0.02203006931	-0.02923139599	-0.02607218258	-0.01284337804	-0.0007484492031	0.01379080547	0.02895988268	0.04045884771	0.04902181539	0.05490809777	
1118525	2.536021899	2.629463122	2.720930241	2.799902568	2.872943388	2.929148966	2.989434597	3.041652282	3.072987601	3.108073159	3.150081542	3.174126462	3.190833203	3.245444759	3.266346196	3.296668644	3.313550131	3.328207256	3.346276367	3.367355392	3.39142133	3.391302957	3.401343985	3.412310316	3.42952194	3.431772581	3.444932603	3.447786111	3.472970826	3.497403633	3.494349864	3.507477367	3.518994271	3.516942288	3.524351321	3.54395131	3.469573063	3.469897692	3.457401572	3.435183425	3.428780463	3.408683994	3.372402261	3.351634509	3.332915697	3.309128423	3.30986511	3.292547361	3.298955989	3.300393658	3.304643331	3.262640482	3.301836327	3.285800953	3.262875188	3.238997584	3.241733846	3.22085702	3.196410197	3.235983697	3.209926216	3.181076386	3.177170345	3.131097053	3.104349725	3.052515582	2.986188302	2.868724539	2.745592019	2.609989239	2.473594608	2.296322862	2.153734186	1.876367961	1.66678268	1.510409932	1.353400745	1.210497018	1.151863184	1.059641329	1.043200559	0.9782927401	1.020077986	0.7087155518	0.6525033231	0.5976673284	0.5337042139	0.4935496965	0.4724485442	0.4255353732	0.4077131476	0.3746159826	0.3495103349	0.3363079527	0.31146265	0.2977758181	0.2827447684	0.2687004851	0.2578652795	0.2485072068	0.2374122339	0.2263520632	0.2159551442	0.2081922923	0.1998051325	0.190501201	0.1829796417	0.174831407	0.1685059273	0.1613892227	0.1557916048	0.1500328461	0.1420243377	0.137390862	0.1330999871	0.1284716401	0.1248254701	0.1219753963	0.1188668793	0.1187947592	0.1110663414	0.1060027709	0.1006079846	0.09540053853	0.09001504637	0.0855209911	0.08217154629	0.08099498573	0.0823878098	0.08360148107	0.08365610598	0.08297653995	0.08049337182	0.07931324914	0.0774202213	0.07617961212	0.07246407019	0.0700113767	0.06750299772	0.0650611308	0.06411517201	0.06561367953	0.06497463326	0.06238925674	0.06013522315	0.05746486149	0.05110310692	0.04635768956	0.04043645863	0.03382175461	0.02462102747	0.01593096865	0.007207972197	0.001934469275	-0.007910269444	-0.01554348951	-0.02168999009	-0.03007268657	-0.02558754757	-0.01190947536	-0.0008353772849	0.01262415088	0.02963913171	0.04161218051	0.0490159507	0.05490224104	
1118775	2.545649058	2.634348918	2.730270435	2.796346049	2.880314341	2.938890412	3.005111454	3.053801366	3.085611202	3.130721086	3.171439201	3.198650297	3.217702749	3.274818367	3.29489942	3.326134452	3.34076439	3.358016276	3.376170486	3.396817236	3.419301183	3.417792836	3.427244491	3.436380671	3.452031748	3.452526217	3.46491007	3.465029135	3.488912262	3.51243644	3.5090953	3.521079423	3.533289805	3.529444689	3.534794473	3.552438357	3.485180184	3.486975101	3.476355065	3.454993275	3.44989682	3.429941961	3.393648105	3.373641207	3.357266222	3.334200409	3.336266664	3.320151775	3.327680241	3.330081906	3.334039053	3.291592078	3.329137347	3.310465102	3.286865417	3.260289842	3.2624962	3.239673277	3.213437484	3.248353231	3.218683827	3.185400223	3.176426123	3.125589976	3.09468406	3.038985334	2.970684967	2.850893364	2.725339491	2.58785424	2.450046239	2.27159338	2.127573466	1.848664075	1.636692159	1.479106573	1.3212076	1.179289087	1.121788346	1.032992714	1.018640207	0.9566874713	1.002978583	0.7290393023	0.6581236678	0.6035630117	0.5542872119	0.5021445447	0.4653867884	0.4379416045	0.4024035728	0.3745736758	0.3575441008	0.3345689839	0.3147530742	0.2992174599	0.2840502674	0.2676035953	0.2599193598	0.2475293156	0.2371394265	0.2287036537	0.2174501737	0.2082743137	0.1997188848	0.19108861	0.1838419298	0.1753415753	0.1684285918	0.162218625	0.1549393063	0.1502935496	0.1431544208	0.1378068585	0.1334535922	0.1289772734	0.1254741913	0.1225364117	0.1186458536	0.1187437087	0.1113210321	0.1068988886	0.1002928153	0.0957651063	0.08979577838	0.08602810332	0.08205109197	0.08055845657	0.08258193056	0.08406797577	0.08418398804	0.08252826619	0.0811560778	0.07976401143	0.07768531516	0.07621756032	0.07225118914	0.06996303179	0.06840680267	0.06573687808	0.06482024785	0.06587721459	0.0650006572	0.06256663779	0.05983988377	0.05768840962	0.05159795245	0.04588187885	0.04028370316	0.03375722742	0.02560033107	0.01666168637	0.00757154467	0.002595926753	-0.00685825617	-0.01589249039	-0.0209226966	-0.02758940369	-0.02562020733	-0.01296250129	-0.001422647083	0.01388577759	0.02868070818	0.04306798125	0.04883852171	0.05634537073	
1119024	2.557417186	2.65215139	2.733359044	2.809234234	2.886512987	2.952419785	3.01463879	3.064313927	3.097906802	3.138085805	3.175350233	3.20001652	3.215716642	3.272315535	3.293227956	3.323235197	3.338108898	3.352976968	3.373140707	3.393005972	3.416960842	3.414243464	3.424159112	3.432316011	3.447184241	3.446802959	3.457803943	3.458444258	3.481919376	3.506871937	3.505305452	3.518261467	3.531320086	3.5305673	3.537925998	3.557019071	3.489897351	3.491423966	3.479923796	3.457966796	3.451744652	3.432069896	3.395035629	3.374685186	3.357093614	3.333151156	3.334055439	3.316376103	3.32261525	3.324144788	3.327867954	3.284348792	3.320061751	3.301483497	3.276348014	3.249115571	3.250493994	3.22695623	3.200059382	3.235928588	3.205525049	3.172428028	3.165016792	3.115373483	3.086107504	3.031650652	2.964251051	2.844723634	2.720253336	2.582275774	2.442776374	2.264420024	2.120043734	1.842225726	1.629780648	1.471745308	1.314785821	1.171582425	1.112743067	1.022215729	1.009176306	0.9471268647	0.9920937947	0.7146436181	0.6509859882	0.6095016565	0.5489391019	0.4933326587	0.4723293957	0.4317395674	0.4050615208	0.3792536643	0.357548088	0.3328387418	0.3132302315	0.2965871424	0.2852727812	0.2722555142	0.2578652795	0.2467396416	0.2373222076	0.2270778184	0.2181156394	0.208967072	0.1986967922	0.191762378	0.1836069439	0.174982947	0.1685059273	0.1623652108	0.1558616081	0.1499646076	0.1430457202	0.1378739567	0.1339137395	0.1286511665	0.1257161073	0.121523189	0.1187580091	0.1192678613	0.1109228514	0.1064772386	0.1010680191	0.0955449549	0.09023117496	0.08573090425	0.08214151962	0.08107997452	0.08265821094	0.08364234272	0.0839969338	0.08297653995	0.08107863776	0.07939535096	0.07812462101	0.07607605874	0.07231677038	0.07054279131	0.06808508402	0.0654549091	0.06480825439	0.06556682826	0.06523331287	0.06277206306	0.05952107534	0.05741197355	0.05097303632	0.04577353476	0.04090433779	0.03366375587	0.02589211595	0.01697088264	0.008680941413	0.002739913034	-0.0077835879	-0.01492255626	-0.02127737946	-0.02924010115	-0.02561266263	-0.01248484121	0.0003228679816	0.01367622874	0.02963913171	0.04161218051	0.05040192542	0.05535590906	
1119274	2.583217242	2.683550229	2.76669256	2.836988572	2.916420496	2.97143332	3.027527189	3.078226666	3.106129116	3.141433114	3.178367276	3.202447398	3.216222992	3.26656023	3.288578691	3.316477335	3.328380718	3.341356129	3.358774405	3.376450508	3.396243755	3.393720765	3.400639574	3.405601331	3.418164337	3.416599682	3.426512606	3.424262216	3.444629413	3.466580909	3.462826656	3.473915402	3.484349585	3.481080869	3.486676842	3.504252962	3.463643765	3.461603342	3.447921166	3.422983509	3.41577002	3.395450719	3.358409283	3.33784249	3.320989367	3.298453886	3.301073517	3.285088517	3.291750206	3.293603694	3.297144597	3.255363459	3.294012706	3.276647687	3.253818276	3.228946913	3.231065031	3.208726685	3.182759843	3.21874861	3.189946726	3.157170878	3.149648162	3.101729295	3.073109283	3.019713288	2.955166274	2.837775078	2.716651371	2.581212424	2.445404352	2.267457956	2.126403899	1.849237256	1.641036298	1.48459095	1.328024979	1.186359195	1.131555014	1.041106516	1.030303596	0.9689817123	1.015275904	0.7058591011	0.6509549801	0.591715461	0.5336896997	0.5021459455	0.461685837	0.4286163747	0.405054201	0.3768954021	0.3534127663	0.3363046301	0.30679589	0.3006641221	0.2816132605	0.2709765345	0.2577700129	0.247621128	0.2354510009	0.2262608797	0.2151154466	0.2074997834	0.1980568661	0.1907396237	0.1823496757	0.174467198	0.1680954557	0.1622191105	0.1555046979	0.15003019	0.1436653868	0.1377430786	0.132578254	0.1285288446	0.1249387196	0.121408217	0.1182179478	0.1189516162	0.1114135091	0.106187622	0.1004246577	0.09581368075	0.09035119337	0.08565404958	0.08246180688	0.08087623677	0.08227064371	0.08348666082	0.08361254947	0.08286565205	0.08101042658	0.07935081994	0.07783101106	0.07659445027	0.07206147113	0.07019924	0.06743766753	0.06554083466	0.0650215955	0.06488389401	0.06485654009	0.06240111682	0.05917536775	0.05723092632	0.05176421069	0.04557437872	0.03987483412	0.03354164904	0.02548414351	0.01721132791	0.008042899746	0.001928689456	-0.008100019605	-0.0145545766	-0.02207493988	-0.02924833919	-0.02605843779	-0.01196915407	-0.0008422712867	0.01272596581	0.02702634172	0.04117754947	0.05039459371	0.05553009196	
1119524	2.51470104	2.614838077	2.707019977	2.775091215	2.852549379	2.914045062	2.975242384	3.023689973	3.057802991	3.093151136	3.13035552	3.156508174	3.173506797	3.224908637	3.241911687	3.272352533	3.285498534	3.298758468	3.316733074	3.334923696	3.359808107	3.358433391	3.367835025	3.378225973	3.396721149	3.400521632	3.415449182	3.419015173	3.445104579	3.47253632	3.472916772	3.487288504	3.501783542	3.50235269	3.511272536	3.534284169	3.448057708	3.447907513	3.434596566	3.411898008	3.404471718	3.382966624	3.346521285	3.325533489	3.307734685	3.284990936	3.287624189	3.273058921	3.282310663	3.287204812	3.294961947	3.257564141	3.299670498	3.286820352	3.268657651	3.24874536	3.256961329	3.239278986	3.218484688	3.258841712	3.233267827	3.203313559	3.199058058	3.151424046	3.123377896	3.072266971	3.005534071	2.88723842	2.763174861	2.62593952	2.487684054	2.307692806	2.164687441	1.887069683	1.67452547	1.519479537	1.36190662	1.219101697	1.161703643	1.070347809	1.05570207	0.9920843864	1.038970534	0.7290971841	0.659697307	0.5976716375	0.5543075318	0.4977417732	0.4651683911	0.437944195	0.3970808994	0.3792545317	0.3575487525	0.3381804889	0.3130713845	0.2964158342	0.2838752094	0.2687930925	0.2577736897	0.2484164691	0.235544075	0.2287069544	0.2159557072	0.2087978777	0.1998883213	0.192192945	0.1819591889	0.1758583509	0.1669886537	0.1634346059	0.1562168227	0.1501698169	0.1434689318	0.138262386	0.1331859212	0.1289809781	0.1252383939	0.1216376585	0.118972771	0.1197843923	0.1114163264	0.1058666113	0.1011671766	0.09611786826	0.09010908842	0.08565712946	0.08250844011	0.08092186317	0.08234688754	0.08395934894	0.08407858129	0.08297721239	0.08068106819	0.07939604727	0.07773195636	0.0761803323	0.07259450067	0.07001214662	0.06783090158	0.06525883649	0.06460866973	0.06545669528	0.06453783565	0.06277299015	0.05986301575	0.05780074467	0.05084393852	0.0464722162	0.04066930521	0.0339398443	0.02549018389	0.01653776045	0.008049656377	0.001984965936	-0.006723818832	-0.01523190409	-0.02162117203	-0.02883050419	-0.02473257413	-0.01196106043	7.963467512e-05	0.01442166984	0.02813850755	0.04219328659	0.04807170986	0.05762566408	
1119775	2.528067181	2.619706025	2.695092661	2.77640835	2.855623221	2.91569275	2.976675902	3.025773777	3.062613854	3.099113793	3.137818778	3.162731783	3.184136473	3.236558652	3.261493082	3.288431959	3.303210097	3.31814244	3.336196734	3.355611875	3.37714301	3.377171817	3.38561426	3.394747311	3.412023665	3.414512473	3.429645473	3.432910685	3.460057922	3.487857892	3.488759657	3.504664873	3.519457707	3.521494674	3.530893677	3.551450702	3.450572189	3.450245022	3.437975404	3.41557163	3.409492615	3.389554553	3.35442675	3.33437888	3.318245917	3.2971489	3.30098659	3.287515198	3.298057929	3.303385985	3.311338249	3.272013128	3.31166899	3.295679925	3.274715053	3.251798272	3.255922029	3.236341983	3.212874219	3.251568512	3.223896905	3.192907874	3.187807605	3.140461725	3.113480063	3.061708336	2.997619988	2.882286895	2.760456122	2.625371236	2.489088242	2.31011714	2.168839022	1.891544116	1.680891948	1.523841042	1.365768532	1.222267266	1.162405298	1.070508561	1.053053895	0.9914581913	1.03586797	0.7058591011	0.6524723151	0.610307003	0.5444135667	0.4933256553	0.4614670094	0.431737717	0.4023990399	0.3768954021	0.3555075868	0.3345696485	0.3178095365	0.2978574761	0.2864898232	0.2698828913	0.2600115976	0.2465542645	0.2365210676	0.2270754607	0.2175377527	0.2088798076	0.2010755781	0.1907396237	0.1835266371	0.1748288404	0.1692443527	0.1627429574	0.1562841906	0.1503622918	0.143287868	0.1381618654	0.1345155835	0.1286485203	0.1258951426	0.1215204234	0.1182724223	0.1196269518	0.1118549921	0.1068993025	0.1007040196	0.09554266684	0.08996567281	0.08577353923	0.08234422405	0.08132096794	0.08273839791	0.08368061432	0.08437525325	0.08293261997	0.08119744297	0.07961932995	0.07830740863	0.07584207559	0.07216552662	0.07019924	0.06745431058	0.06543395779	0.06462063319	0.06644550979	0.06537384363	0.06245109648	0.0596868222	0.05716040383	0.05115346924	0.04635323284	0.04013774122	0.03326649856	0.0260042386	0.01690844675	0.007726656713	0.002312212957	-0.005882602604	-0.01527051414	-0.02126662594	-0.03049124462	-0.02520466774	-0.01202207487	-0.001421268176	0.01452235306	0.02949940648	0.0421841544	0.04917730825	0.05761687807	
1120024	2.506799947	2.603369104	2.687974327	2.758763433	2.839108147	2.89693189	2.962532696	3.014547598	3.05337784	3.095141742	3.137818641	3.168151937	3.19207158	3.250960759	3.276830819	3.313984343	3.334567642	3.354269114	3.375854175	3.399225112	3.42416051	3.42337502	3.432378181	3.440138304	3.453975484	3.452804313	3.463406572	3.462286267	3.485243098	3.508352861	3.506758688	3.519642061	3.533428287	3.532940224	3.539252362	3.559331569	3.472858191	3.477110651	3.467600285	3.448899983	3.44550409	3.427623061	3.39313493	3.373321731	3.355843437	3.33262223	3.334141933	3.317318598	3.325317762	3.327800525	3.333090609	3.291198474	3.329093496	3.310643851	3.287229282	3.260612162	3.262683696	3.24053523	3.214761221	3.252709205	3.22422003	3.191740167	3.185594146	3.136932513	3.108646299	3.056491751	2.991234171	2.874535062	2.752852103	2.618316766	2.481920194	2.307332226	2.163800773	1.888360702	1.678569677	1.523970964	1.366775675	1.225066644	1.166482439	1.074911998	1.058321069	0.991951174	1.034147625	0.7086659382	0.6596538957	0.5984508327	0.5340977022	0.5023713179	0.4651611211	0.4286544951	0.3997307542	0.3768945346	0.3555624312	0.3344295914	0.3114584837	0.2978566842	0.2840502674	0.2675112274	0.2578616027	0.243718249	0.2380288095	0.2263492339	0.217851358	0.2069794462	0.1980562592	0.1915988466	0.1829767408	0.1730787371	0.168836152	0.1613143637	0.1558590176	0.1496975845	0.1425322401	0.1373880089	0.1329109986	0.1284684647	0.1246413709	0.1219160035	0.1177344975	0.118897952	0.111751582	0.1056768204	0.1006541522	0.09541557817	0.08967319396	0.08593772642	0.08225621492	0.08091821423	0.08242601249	0.08352700745	0.08403384071	0.08297250497	0.08067643041	0.07943221853	0.07768531516	0.07621756032	0.07201744772	0.07000675676	0.06778050034	0.06569189754	0.06495767177	0.0654035148	0.06490399466	0.06211730747	0.05922578236	0.05715946069	0.05139283577	0.04588187885	0.03952209882	0.03393288067	0.02519377437	0.01696456753	0.007101445399	0.002261744038	-0.006816115413	-0.01620277538	-0.02243799162	-0.02924787267	-0.02703864038	-0.01244006937	0.0002330357912	0.01314180823	0.03018278519	0.0423354476	0.04944702555	0.05634537073	
1120274	2.541891875	2.644142237	2.7266085	2.801244675	2.881508514	2.944298311	3.003678523	3.051702263	3.085239748	3.124373014	3.156396895	3.185007023	3.204500289	3.257370989	3.279734041	3.308768693	3.325581619	3.341358302	3.361040295	3.381241192	3.404824443	3.406092503	3.415293209	3.425041243	3.443223922	3.44386395	3.456977347	3.458089597	3.482326847	3.507481102	3.505669477	3.518862345	3.531700705	3.530567553	3.53797456	3.556364569	3.478419993	3.475079081	3.459580654	3.434691014	3.427000238	3.405351268	3.367902083	3.346493285	3.328743718	3.305465977	3.308916279	3.29421041	3.303906328	3.308522181	3.315980762	3.277242354	3.318639846	3.305636491	3.287093887	3.266023667	3.272965462	3.255131957	3.233149875	3.273059699	3.246306572	3.214881687	3.208167486	3.160569766	3.132286409	3.079805793	3.01260533	2.892358536	2.767297789	2.629283013	2.48865459	2.304552194	2.156888088	1.873510086	1.656017693	1.496172794	1.334475091	1.188637613	1.123726267	1.032267797	1.014053998	0.9516028862	0.9936078997	0.7290971841	0.6525095243	0.5984809991	0.5498037177	0.4847405208	0.4614732408	0.4348637173	0.3970808994	0.3745426034	0.3534167534	0.3311059284	0.3129915201	0.2993080975	0.2802172301	0.2697029493	0.2599236494	0.2465569027	0.2354536152	0.2255379537	0.2166177944	0.2075027081	0.1992515307	0.1906624304	0.1813314337	0.1749076993	0.1685065261	0.1622938672	0.1550124221	0.1499651388	0.142469077	0.1368750728	0.1331239633	0.1281579139	0.1255352289	0.1224282079	0.1178980078	0.1189495569	0.1116628063	0.1061038381	0.1004771843	0.09589497115	0.09030756817	0.08523733621	0.08193688665	0.08051959033	0.08176471712	0.08407159686	0.08403806067	0.08297721239	0.08072179022	0.07933276815	0.07764894885	0.07636843039	0.07191893221	0.06975990044	0.06789193207	0.06534884024	0.06480912577	0.06566142976	0.0647481793	0.06249012352	0.05923242567	0.05790645676	0.05158471356	0.0460828081	0.03932399667	0.0329565735	0.02554878489	0.01598925479	0.007055215464	0.002368453884	-0.007387353098	-0.01516862012	-0.022791166	-0.0292440905	-0.02563651467	-0.01264201077	-0.001991908573	0.01505684253	0.02732165466	0.04161370244	0.0468544244	0.05680892084	
