Compass Release Candidate 1
ACS Meter																																																																														
53000011		; Serial number																																																																												
100836	-0.124387367	-0.04211043823	0.01999735951	0.08351888462	0.130691811	0.174279813	0.2127422166	0.2444193121	0.2683017554	0.3011923342	0.3177886465	0.3369618945	0.3552733644	0.379045107	0.3930552682	0.4083166993	0.4142625577	0.4272925626	0.4368658271	0.4482290662	0.4511937639	0.4538538151	0.4563177235	0.4639515702	0.4613944635	0.4677125971	0.4691819885	0.4660466168	0.4809056173	0.4758048141	0.4723164621	0.4779086725	0.4731087494	0.4732610879	0.4795993364	0.4739854236	0.4707897492	0.4595739366	0.4502414847	0.4389699369	0.4195313617	0.3891322926	0.3584237318	0.329930809	0.3044961693	0.2936398179	0.2848553967	0.2767599563	0.2722027389	0.270649956	0.2492273858	0.2440407678	0.2546936702	0.2254190017	0.2103623683	0.194917628	0.1794247546	0.1570816246	0.1524523142	0.160757356	0.1279952848	0.1071319122	0.08815794551	0.04922773856	0.009394820503	-0.04999818836	-0.106487253	-0.2089500835	-0.3138831314	-0.4423449877	-0.5995680707	-0.7603238086	-0.9459938091	-1.196720774	-1.383079083	-1.567663522	-1.747553617	-1.863375457	-1.952669421	-2.009318592	-2.048320182	-2.075129114	-2.071559774	-0.1794397622	-0.1463037855	-0.1438896408	-0.1187986956	-0.1012638569	-0.09088686719	-0.08354694766	-0.0686752817	-0.06053353013	-0.05395151205	-0.04314149219	-0.03469515738	-0.02782528424	-0.02353525466	-0.0175347837	-0.01246791805	-0.006889942014	-0.003810191353	0.0001599465636	0.002692455926	0.004946768781	0.009650233035	0.01190302608	0.01473110515	0.01572298869	0.01724275283	0.01896563857	0.021445048	0.02178603217	0.02276327882	0.02487468345	0.02661259222	0.02824331248	0.03025250591	0.03066685487	0.03179742795	0.03212884906	0.03265811003	0.03336129836	0.03319057852	0.03453908877	0.03584493271	0.03783351682	0.03872531239	0.03866828758	0.03693567131	0.03626617582	0.03595308054	0.03498473188	0.0354264658	0.03480427704	0.03508888157	0.03413556091	0.03334047036	0.03549222228	0.03632540646	0.03624639514	0.03543444135	0.03614769976	0.03569254255	0.03539555059	0.03729780746	0.03807046666	0.03912932255	0.0396203242	0.04174958627	0.04385168561	0.04564272158	0.0486642369	0.05430781325	0.06322569917	0.06863878488	0.07958118913	0.08617948598	0.09008689885	0.10062597	0.1059668475	0.1023529551	0.09744848174	0.09037283336	0.08238580312	0.07701233068	0.06884224674	
101085	-0.1142871915	-0.03931106482	0.0223621365	0.08794669201	0.12990373	0.1785612214	0.2132139377	0.2446241623	0.26952394	0.3021236714	0.3186281314	0.3343134269	0.358973494	0.3791563701	0.3940172322	0.407970145	0.4144359764	0.427454049	0.436522319	0.4508107651	0.4505391061	0.4546844782	0.4566940764	0.4629238996	0.4628238796	0.4675968668	0.4684755716	0.4675426433	0.4814451885	0.4755924731	0.473057021	0.4781392123	0.4729634671	0.4742805862	0.4792302303	0.4742455919	0.470729034	0.4603826105	0.450650133	0.4391426299	0.4193365008	0.388969052	0.3588743555	0.3303253908	0.3046544497	0.2936962176	0.2852364019	0.2770142657	0.2721764337	0.2709042136	0.2495537955	0.2440419599	0.2552499414	0.2255534015	0.2100502963	0.1947796557	0.1795344115	0.1571517824	0.1525254199	0.1611071946	0.1277501377	0.1072613839	0.08838522058	0.04969406711	0.009884874461	-0.04916936975	-0.1062692841	-0.2091159563	-0.314062579	-0.4417106132	-0.6000395931	-0.7593905527	-0.9459915799	-1.196558668	-1.382224363	-1.568210732	-1.747739571	-1.862251225	-1.952563955	-2.00807948	-2.048787746	-2.074133383	-2.071558069	-0.1872875551	-0.1528068988	-0.1432618426	-0.1146211358	-0.1121015074	-0.09088064434	-0.08323358903	-0.06647835821	-0.05836558577	-0.054180288	-0.04186690728	-0.03601178277	-0.03156593423	-0.02105222042	-0.0173724744	-0.009554145522	-0.006748730426	-0.003937885447	-0.000614455366	0.002812096321	0.006159056082	0.00986135118	0.01124077023	0.01395837518	0.01442120414	0.01716059841	0.01877905862	0.02053250567	0.02217645555	0.02211038412	0.02480773632	0.0268710255	0.0280065243	0.02922614702	0.03131430863	0.03206200931	0.03199173501	0.03210144374	0.03359641049	0.03334774401	0.03432322153	0.03627196449	0.03740274842	0.03852588422	0.03893743321	0.03667711257	0.03622717152	0.03566293141	0.03469848547	0.03477133577	0.03410803809	0.03517927054	0.03466223816	0.03381535815	0.03579072652	0.03613586686	0.0359607262	0.03590309959	0.03583661871	0.03592283029	0.03474556517	0.03690827335	0.03839381469	0.03822958754	0.03945096611	0.04131043848	0.04362059336	0.04612243478	0.04886630165	0.0550246574	0.06318653981	0.0688958459	0.08018800568	0.08579007857	0.08968533156	0.1026542425	0.1065279892	0.1034811722	0.09663066376	0.09150816086	0.08196524167	0.07542780845	0.07015246859	
101335	-0.1136306343	-0.03425805819	0.02900179837	0.08756951788	0.1376817647	0.1782884117	0.2140691365	0.243456037	0.2681193686	0.3011923342	0.3203041062	0.3346742192	0.3590929533	0.379045107	0.3940169222	0.4092878289	0.4132842038	0.4271331803	0.4360283938	0.4498954165	0.4507035104	0.4537927386	0.4561438401	0.4643844022	0.4618531002	0.4673968535	0.4694495316	0.4668679754	0.4812733827	0.4761098418	0.4725651792	0.4781442965	0.4733311231	0.4735074739	0.479499669	0.4737592348	0.4707897492	0.4597518694	0.4507351808	0.4390281968	0.4197514806	0.3886963565	0.3587118192	0.3299787049	0.3045701778	0.2934667124	0.2846571659	0.2767599563	0.2722453349	0.2706218848	0.249552508	0.2440703705	0.2551599169	0.2261563525	0.210017633	0.1950340719	0.179467154	0.1572274583	0.1524883259	0.1610694659	0.1287657494	0.106705032	0.08815794551	0.04922773856	0.009591424175	-0.04984190479	-0.1059950765	-0.20889005	-0.3133443555	-0.4415819445	-0.5993645032	-0.7600367513	-0.9459938091	-1.196960059	-1.382995131	-1.568026022	-1.747553617	-1.862561787	-1.952022172	-2.008529532	-2.048675912	-2.074256574	-2.071559774	-0.1701190868	-0.1527815198	-0.1331224741	-0.1149963602	-0.1054878344	-0.09453872043	-0.07530845187	-0.07142727658	-0.06244238247	-0.05082997178	-0.0465313229	-0.03621174507	-0.03001807248	-0.02353525466	-0.016569882	-0.01333909305	-0.005313276641	-0.002963540911	-0.001517791648	0.001493055617	0.005606345005	0.008131726215	0.01180450014	0.01439009561	0.01531786387	0.01707124937	0.01782128734	0.02004048495	0.02139875425	0.02159665187	0.02480488716	0.02622368796	0.02800335327	0.02963448114	0.03076271136	0.03150457025	0.0311499205	0.03172568736	0.03300134336	0.03357004577	0.03425130339	0.03589302864	0.03735325748	0.03877020049	0.03816042088	0.03697836479	0.03626617582	0.03551244676	0.03465246124	0.03509691765	0.03451784667	0.03494560227	0.03417951368	0.03319464728	0.03549222228	0.0356378155	0.03620006477	0.03543444135	0.03578271563	0.03586749868	0.03517704897	0.03719217547	0.03845756744	0.03841212588	0.03976015201	0.0418404428	0.04333356613	0.04564272158	0.04916807869	0.05469419376	0.06372677247	0.06896313112	0.08022915126	0.08617280284	0.0888002817	0.1026467083	0.1065199066	0.1023529551	0.09769897536	0.09164645025	0.08060446263	0.07479939588	0.07052186046	
101586	-0.1183171557	-0.04211043823	0.01763119558	0.08351888462	0.1324404449	0.1712437597	0.2081375108	0.2444193121	0.2634721385	0.2994941556	0.3182281611	0.3346742192	0.3578197958	0.3767200929	0.3950795272	0.4075305526	0.4157296401	0.4268404575	0.4364471323	0.4482290662	0.4510643747	0.4540691057	0.4567778048	0.4624590886	0.4626662233	0.4677125971	0.468945785	0.4672559858	0.4806791232	0.4746049989	0.4728994355	0.4776425999	0.4736251326	0.4736847585	0.4788608228	0.4743728755	0.4708819935	0.4593938047	0.4505298811	0.4389408042	0.419364056	0.3885604846	0.3586837952	0.329875331	0.3042098961	0.2936398179	0.2850811281	0.2768031052	0.2723996329	0.271044103	0.2494947448	0.2439815573	0.2554225996	0.2258595697	0.2103623683	0.1945110551	0.1795758422	0.1571928701	0.15240891	0.1609502071	0.1282020921	0.1067923825	0.08815794551	0.04927339597	0.009298981938	-0.0496856151	-0.1060017543	-0.2089500835	-0.3139466808	-0.4425993678	-0.5995014397	-0.7602538064	-0.9460662317	-1.196480884	-1.383079083	-1.56857453	-1.747836416	-1.863474128	-1.951918892	-2.008421228	-2.049145037	-2.074632744	-2.07311448	-0.1715579863	-0.1591969181	-0.1382082981	-0.1101213064	-0.09740843488	-0.08791620236	-0.07530845187	-0.06620538351	-0.05620920539	-0.04846044327	-0.0414476535	-0.03449993035	-0.03001807248	-0.02229513684	-0.016569882	-0.01042918202	-0.005036803227	-0.002247016054	0.0009370228167	0.002924951104	0.00571609765	0.01036388416	0.01170594871	0.01510558973	0.01549685697	0.01744991175	0.01921233109	0.02135051576	0.02139875425	0.02239883073	0.02467220275	0.02673438058	0.02819531219	0.03025250591	0.0301780325	0.03217358941	0.03195956758	0.0327120433	0.03341394934	0.03360112789	0.03437028747	0.03582536315	0.03717238813	0.03764618819	0.0383151867	0.03691149598	0.03611687473	0.03570122841	0.03492356012	0.03513902688	0.03437463918	0.03475931748	0.03393384906	0.03342974562	0.03519835313	0.03577490831	0.03585068856	0.0362411776	0.03572146198	0.03613011668	0.03511336228	0.03774581104	0.03779638828	0.03858254317	0.03967854389	0.04195843629	0.04439849165	0.04635086776	0.04810425646	0.05544586609	0.06317961362	0.0688889674	0.07955709216	0.08617280284	0.08967757088	0.1001313185	0.1079673465	0.1024519818	0.09744848174	0.09022649994	0.08357292288	0.07426921519	0.06968196544	
101836	-0.1257489331	-0.0471676754	0.02619170443	0.0818688936	0.1341876828	0.1742791016	0.2140679641	0.2434560132	0.2691576622	0.2993317532	0.3191729344	0.3360658054	0.3571215559	0.3767197989	0.3943969283	0.4077847753	0.4151542923	0.4254831122	0.4374067443	0.4484791687	0.4493886994	0.4541296426	0.4547903144	0.4640305789	0.462154837	0.4674952627	0.4679221368	0.467494757	0.4811742123	0.4757230586	0.4729377662	0.4780630096	0.4738789171	0.4734723943	0.4792626914	0.4737262871	0.4707584191	0.4601116121	0.4505890373	0.4394799559	0.4192536404	0.3886676708	0.3587888026	0.3300337483	0.3043387648	0.2934387432	0.2846842731	0.2766053946	0.2722447944	0.2706919963	0.249296814	0.2441409171	0.2551890446	0.2253573302	0.210257515	0.1947140833	0.1796086544	0.1569008609	0.1524445585	0.1607938412	0.1286426337	0.1068332874	0.08878178557	0.04931874758	0.009197849496	-0.05009989993	-0.1062187381	-0.2088905507	-0.3146038052	-0.4415199006	-0.5993652503	-0.7598204197	-0.9459945523	-1.197439018	-1.382395682	-1.568574964	-1.747358982	-1.86296938	-1.952773484	-2.008421693	-2.04903213	-2.074137452	-2.071436815	-0.1794562787	-0.1592821486	-0.1432962718	-0.1146443271	-0.09776862208	-0.1001335494	-0.07815717979	-0.06867679585	-0.05862549915	-0.0489224468	-0.04314281955	-0.03621313204	-0.02782686594	-0.02674530108	-0.01753596402	-0.0105782794	-0.008327977006	-0.004788375518	-0.0004952849932	0.004838982306	0.006155161737	0.01036267205	0.01133521192	0.01308541974	0.01572196337	0.01631283593	0.01896466889	0.02086038793	0.02116279033	0.02305367779	0.0250830582	0.02596732884	0.02758644471	0.02979851557	0.03066575007	0.03200024259	0.03179180063	0.03220560539	0.03287322665	0.03314921414	0.03434999507	0.03587241101	0.0371713628	0.03800494253	0.03800461982	0.03671547452	0.03556082091	0.03559506811	0.03467396238	0.03466445912	0.03423004588	0.03480086164	0.03393241043	0.03380904772	0.03558080285	0.0354870376	0.03589541302	0.03547993301	0.03505092984	0.03554063663	0.03522679902	0.03666399364	0.03819272946	0.03863743302	0.03890795162	0.04168865071	0.04322841195	0.04629025228	0.04804594418	0.05425335331	0.06288073375	0.06859938682	0.07878643102	0.08498018171	0.08966033586	0.1006234584	0.1065172122	0.1022512021	0.0963692537	0.08966017111	0.08086761138	0.07444295061	0.06883932178	
102085	-0.1270861968	-0.04211004084	0.02427646216	0.08389641591	0.1341889466	0.171244471	0.2151633543	0.2465508969	0.27001535	0.29933285	0.3177889207	0.3369616958	0.3578205032	0.3786298468	0.3939161634	0.4071605674	0.416536406	0.4269208984	0.4363733939	0.4493943765	0.4510651178	0.4540085595	0.4556843138	0.4635990346	0.4622600138	0.4673294007	0.4679706487	0.4674960128	0.4808074673	0.4759780497	0.4728145741	0.4784478806	0.4732920914	0.4739640248	0.4791956959	0.4743734796	0.4708823829	0.4600518299	0.4504738322	0.4392547614	0.4197518382	0.3885384048	0.3585787905	0.3298480188	0.3044966144	0.2931112997	0.2849824025	0.2767882638	0.2724280935	0.2703970971	0.249396422	0.2438104698	0.2552917015	0.2258600029	0.2101539043	0.1948856702	0.1793587945	0.1571586056	0.1522218156	0.1602526395	0.1286490271	0.106705334	0.08820680184	0.04871243889	0.009198564821	-0.04999781084	-0.1062702457	-0.2092285687	-0.314122568	-0.4417112331	-0.5997042395	-0.7601060066	-0.9465197244	-1.197995693	-1.382477816	-1.567849131	-1.748799142	-1.8631651	-1.952345098	-2.00886942	-2.048788787	-2.074511552	-2.072990184	-0.1715414707	-0.1527067972	-0.1277411324	-0.1101155085	-0.09355392775	-0.0908847928	-0.07754111607	-0.06867376764	-0.05620747276	-0.04845911598	-0.04123496039	-0.03865482048	-0.02609152021	-0.02088494083	-0.01769245509	-0.01217011836	-0.005547477755	-0.004786634894	0.0009379646368	0.001727034949	0.008244536447	0.009352822383	0.01086910212	0.01405017086	0.0145983512	0.01753683282	0.01885936541	0.02102007401	0.02116491246	0.02247290103	0.02440090477	0.02616983574	0.02806840534	0.02924402152	0.03060852912	0.03249334019	0.03081509023	0.03263435456	0.0330548371	0.03320264934	0.03425221739	0.0355468394	0.03728704824	0.03850126752	0.03800670221	0.03695526903	0.03590355277	0.03549253288	0.03471863501	0.03503874942	0.03398896532	0.03437400274	0.0340231958	0.03333014813	0.03548201121	0.03558191319	0.03583984042	0.03537618731	0.03556504142	0.03558183227	0.0347298457	0.03716857053	0.03801754594	0.03807662725	0.04030913729	0.04133385027	0.04346950734	0.04582067702	0.04872250162	0.05381945081	0.06233842723	0.06900249641	0.07958350592	0.08579192011	0.0892268895	0.1014938345	0.10645208	0.1033765078	0.09678798843	0.09079274922	0.08087369164	0.07586450068	0.06949594842	
102335	-0.1210178092	-0.04211004084	0.02146078338	0.08757036433	0.1292631057	0.1757976872	0.2129775619	0.2455873897	0.2681199011	0.3019613006	0.3194660695	0.3348081394	0.3595479918	0.3784089144	0.3934352497	0.4083168146	0.4142630346	0.4263092394	0.4367921324	0.4493943765	0.4505376199	0.4549598425	0.4565772201	0.4638427958	0.4620828397	0.4675955794	0.4694343945	0.4660472446	0.4809913204	0.4759780497	0.4728145741	0.4779462569	0.4736218413	0.4740699737	0.4795335457	0.474470441	0.4710674356	0.4598131166	0.4502685098	0.4390834545	0.4194744746	0.388396557	0.3585227319	0.3299312382	0.304339655	0.2936127979	0.2850098942	0.2766343156	0.272498624	0.2709739786	0.2494253068	0.243851795	0.2550290103	0.225757511	0.2101224836	0.194682391	0.1796424422	0.1570127612	0.1525246967	0.1606016059	0.128403206	0.1068338914	0.08842744329	0.04871243889	0.009001941821	-0.05004847555	-0.1066442451	-0.209344379	-0.3147249673	-0.4424118233	-0.6001077546	-0.7603930845	-0.9462926129	-1.197517081	-1.383078197	-1.568211598	-1.747552762	-1.863473349	-1.952345098	-2.00886942	-2.04820632	-2.075744852	-2.072471948	-0.1794232466	-0.1591845314	-0.1432790563	-0.1184315198	-0.0932008998	-0.08427322104	-0.07784820185	-0.07086494819	-0.05620747276	-0.04891979215	-0.04440928931	-0.03146824028	-0.03120325841	-0.02336402365	-0.01609334182	-0.01028015457	-0.004897777143	-0.004525717591	0.001714889957	0.002326510409	0.006376430037	0.01036509621	0.0120025677	0.01352187396	0.01491380534	0.01770822848	0.01956726737	0.0213513781	0.02263759958	0.02298254698	0.02515471121	0.02680218935	0.02826033817	0.02992342705	0.0302385908	0.03269720859	0.03198966079	0.03276690865	0.03310749884	0.03304867092	0.03418305743	0.03636602473	0.0378600336	0.0384114706	0.03800670221	0.03721707598	0.03575427954	0.03607996909	0.03450866917	0.0347513518	0.03403148879	0.03503306897	0.03479113941	0.03390142708	0.03558387875	0.03567330771	0.03618916432	0.03618284221	0.03524861076	0.03601936487	0.03466621869	0.03706295098	0.03853980385	0.03819024885	0.03959873867	0.04166068746	0.04363194923	0.04664826682	0.04791069539	0.05398639861	0.06336622047	0.0683167579	0.07809529308	0.08579863991	0.08963622379	0.1006284816	0.106863999	0.102355709	0.09757651135	0.09037558332	0.08163119566	0.07586450068	0.07052478526	
102586	-0.1257432507	-0.04039176651	0.01763121147	0.08389895498	0.1362549548	0.1788324216	0.2129810784	0.2448288556	0.2674476292	0.2998198509	0.3194668921	0.3349416157	0.357822625	0.3779943436	0.3949792208	0.4078778171	0.4148394961	0.4272954554	0.4363744906	0.4496467696	0.4490963269	0.4546239795	0.4554268526	0.4643869771	0.4625949165	0.4670651355	0.4680197591	0.4670644872	0.4812192304	0.4757250256	0.4727309556	0.4777929807	0.4731110064	0.4731939398	0.4796351606	0.4741168852	0.4710067399	0.4603223657	0.4507069719	0.439113965	0.4195856114	0.3883975226	0.3583904368	0.3300081586	0.3044702997	0.293358609	0.2851818232	0.2765375943	0.2725707814	0.2704966911	0.2491713213	0.2440127528	0.2549285587	0.2261993897	0.2103326061	0.1946088885	0.1796102837	0.1571175192	0.1518406043	0.16099714	0.1286437066	0.1070045587	0.08869777767	0.04941602416	0.009396251006	-0.0490633245	-0.1056717337	-0.2088880473	-0.3141208276	-0.4415807047	-0.5990247246	-0.7596768132	-0.9462903838	-1.197036028	-1.38273338	-1.567847832	-1.748028456	-1.86285449	-1.95106235	-2.009657057	-2.047606546	-2.075004809	-2.072075669	-0.1793737048	-0.1592202182	-0.1384680072	-0.1274536796	-0.0938992126	-0.09453042352	-0.08069397336	-0.0667546848	-0.06078075318	-0.05036216673	-0.0433484347	-0.03488497576	-0.02882462672	-0.02477151325	-0.01753006305	-0.01246302255	-0.005821390247	-0.004067371064	-0.001390891986	0.00424486001	0.005390634289	0.007734544877	0.01237543743	0.01386559128	0.0146909952	0.01585437516	0.01905176391	0.02086469941	0.02186641395	0.02203821179	0.02467600152	0.02571720898	0.02759172976	0.02867079791	0.03061184304	0.03212051465	0.03151664133	0.03221029438	0.03269741015	0.03275493816	0.03413599158	0.0358295275	0.03758939213	0.03825695298	0.03814053956	0.03676359631	0.03590665211	0.03530738097	0.03459669512	0.03471320009	0.03433768716	0.03475094496	0.03393960286	0.03381693555	0.03524957627	0.03588518425	0.03594986126	0.03533417442	0.03588690905	0.03618719645	0.03495389036	0.03617257973	0.03792808055	0.03802551717	0.03948763991	0.04122158474	0.04346009417	0.04523582323	0.04819595582	0.0547553793	0.0630305779	0.06853662194	0.07918220497	0.08618924518	0.08971722339	0.1010894016	0.105977624	0.1041928201	0.09625821549	0.0910938705	0.08104662286	0.07383806306	0.06950472194	
102836	-0.1210143999	-0.04436554842	0.02191170901	0.08389895498	0.1284765552	0.1724921287	0.2057225468	0.2424930892	0.2653697071	0.2976358839	0.3201591132	0.3348075434	0.3577008392	0.3782992822	0.3942966138	0.4083171603	0.414264465	0.4264709628	0.4366450662	0.4493272681	0.4498829513	0.4542254693	0.4553108047	0.4636009657	0.4614687111	0.4672818026	0.4694519475	0.4661976544	0.4810914349	0.4756436479	0.4729797652	0.4771801129	0.4739214208	0.4739678141	0.4787286518	0.4743752915	0.4708526121	0.4595454706	0.4504154479	0.4390557077	0.4197242956	0.3887767911	0.3586012072	0.3301392653	0.3046272508	0.2933133099	0.2848569703	0.2767623882	0.2723033464	0.2706937646	0.2496529742	0.244344005	0.255657476	0.22562571	0.2102595814	0.1947154543	0.1796102837	0.1570829279	0.1525257815	0.1607586117	0.1286886525	0.10743144	0.08847170902	0.04922450229	0.009146799477	-0.04953217523	-0.1060522887	-0.2086606518	-0.3134644274	-0.4419646187	-0.599361515	-0.7595996653	-0.9456189217	-1.196717596	-1.382307358	-1.567847832	-1.74764445	-1.86265726	-1.951489176	-2.008527672	-2.04867383	-2.074884599	-2.071557501	-0.1710142452	-0.1721343994	-0.1328011365	-0.1142582832	-0.1047476434	-0.09121779393	-0.08100350216	-0.06894826862	-0.06052660014	-0.05059331124	-0.04292410065	-0.03468961021	-0.02900678305	-0.02477151325	-0.01865381639	-0.01231469965	-0.006747852324	-0.004067371064	-8.199145037e-05	0.003645204811	0.006269706631	0.009252667483	0.01067487764	0.01386559128	0.01572708947	0.01716179437	0.01807218879	0.02053336788	0.02210140266	0.02247579772	0.02440375378	0.02597251455	0.02807157621	0.02895882671	0.03012299035	0.03165532604	0.03042675461	0.03226424221	0.03210490358	0.03325713609	0.03408617918	0.03571378623	0.0371764889	0.03794219063	0.03785507155	0.03676359631	0.03586453877	0.03541231555	0.03445157567	0.0344258128	0.03399313751	0.03450745817	0.03375083903	0.03329024327	0.03495573949	0.03573614462	0.03540265387	0.03542863839	0.03568018536	0.03494942073	0.03500549634	0.03617257973	0.03785874925	0.03770597287	0.03948763991	0.04095369471	0.04307591442	0.04523582323	0.04794401112	0.05464044721	0.06229920157	0.06861085101	0.07918220497	0.085402591	0.09052117705	0.1001413638	0.1064601621	0.1027753378	0.0950567812	0.08967392018	0.08104662286	0.07525385136	0.06885394507	
103085	-0.1230509018	-0.0359782608	0.02517404887	0.08554513722	0.1362527435	0.1773139192	0.2132110071	0.2477185977	0.2701970174	0.3019610264	0.3194659324	0.3350763367	0.3603664259	0.3796816393	0.3944978876	0.4091955881	0.4159613779	0.4278245938	0.4382447259	0.450352609	0.4501116403	0.4552360067	0.4567780571	0.464384724	0.4628958409	0.4682947644	0.4688359758	0.4682718328	0.4809058597	0.4764964243	0.4733821951	0.478602486	0.4739194459	0.4738946551	0.4797012201	0.474308624	0.4711290963	0.4603510467	0.4507918345	0.439794095	0.4200290038	0.3886965174	0.358950782	0.3304276864	0.3050875972	0.2937678478	0.2851637879	0.2770127457	0.2727231752	0.271198936	0.2496514722	0.2443012561	0.255554155	0.2261871626	0.2107701214	0.1950565552	0.1797509646	0.1576305182	0.1527479478	0.1613081511	0.1291345826	0.1075539173	0.08842723864	0.04993052138	0.01003266545	-0.04968542634	-0.1059948361	-0.2084907856	-0.3135252454	-0.4405023357	-0.5995010662	-0.7593152015	-0.9453220427	-1.195923625	-1.38179403	-1.567212669	-1.7466912	-1.861229876	-1.951064839	-2.006626871	-2.047381836	-2.0722712	-2.071435963	-0.1543005316	-0.1334358447	-0.1387930384	-0.1101184074	-0.1016235671	-0.09088582998	-0.07815607102	-0.06648214313	-0.0586229001	-0.04724225144	-0.0463171407	-0.03337324177	-0.02901231822	-0.02460467198	-0.01785197982	-0.01042857003	-0.006612408253	-0.004070416802	-0.001271099453	0.003525168621	0.006706488181	0.01046812384	0.01076992048	0.01429687625	0.01680196433	0.01660740624	0.01921281592	0.02094066949	0.0231832836	0.02210797011	0.02467267764	0.02615739275	0.02765204545	0.0296964768	0.03017858488	0.03243540754	0.03126166836	0.03202055376	0.0331817301	0.03320212081	0.03437074447	0.03528627895	0.03671351402	0.03834341058	0.03796260256	0.0366075665	0.0358188059	0.03559687432	0.03454999773	0.03448060942	0.03423213227	0.03433024356	0.03412332328	0.03343053445	0.03534605397	0.03548963665	0.03585149925	0.03573145107	0.03526039193	0.03538074451	0.03484418261	0.03695636279	0.03743938827	0.03784835848	0.04013370636	0.04210928057	0.04373416759	0.04534822964	0.04830101058	0.05393303723	0.0635234245	0.06849147325	0.07991830278	0.08578397899	0.09014698263	0.101204621	0.107003792	0.1024533588	0.09691170564	0.09108424652	0.08195764203	0.0772787913	0.0690325451	
